Model	k	Method	Error	Coverage	AveragePrecision	AverageRecall	AverageF1	WeightedAverageF1
distances	71	sum	0	40	0.951251229105211	0.951666666666667	0.951446270213876	0.951446270213876
distances	71	sum	0.001	40	0.945580808080808	0.945833333333333	0.945701058201058	0.945701058201058
distances	71	sum	0.01	40	0.899920157616785	0.902222222222222	0.901048527477994	0.901048527477994
distances	75	geomean	0	40	0.684033463287849	0.692222222222222	0.687055145551456	0.687055145551456
distances	75	geomean	0.001	40	0.676742112482853	0.683333333333333	0.679257845631891	0.679257845631891
distances	75	geomean	0.01	40	0.589971580491382	0.595555555555556	0.592246499741906	0.592246499741906
distances	75	max	0	40	0.981409985935302	0.987222222222222	0.983662790697674	0.983662790697674
distances	75	max	0.001	40	0.980393217893218	0.985555555555556	0.982425634295713	0.982425634295713
distances	75	max	0.01	40	0.923295953342764	0.945277777777778	0.932977414123588	0.932977414123588
distances	75	mean	0	40	0.943399605188945	0.956666666666667	0.947866629255518	0.947866629255518
distances	75	mean	0.001	40	0.940621827411168	0.953888888888889	0.94508885147774	0.94508885147774
distances	75	mean	0.01	40	0.907320829112336	0.919444444444444	0.912135883797274	0.912135883797274
distances	75	sum	0	40	0.957231329690346	0.958333333333333	0.957727727727728	0.957727727727728
distances	75	sum	0.001	40	0.95212962962963	0.953055555555556	0.952550505050505	0.952550505050505
distances	75	sum	0.01	40	0.905444430412963	0.908333333333333	0.906846193433935	0.906846193433935
distances	79	geomean	0	40	0.726373873873874	0.737222222222222	0.730180311890838	0.730180311890838
distances	79	geomean	0.001	40	0.718456790123457	0.728333333333333	0.721984126984127	0.721984126984127
distances	79	geomean	0.01	40	0.630872942965467	0.639444444444444	0.634303893821281	0.634303893821281
distances	79	max	0	40	0.982510224948875	0.989166666666667	0.985041191381496	0.985041191381496
distances	79	max	0.001	40	0.981336059986367	0.987777777777778	0.983785382340515	0.983785382340515
distances	79	max	0.01	40	0.922487238628714	0.945277777777778	0.932318247125788	0.932318247125788
distances	79	mean	0	40	0.947010716300056	0.960277777777778	0.951477740366629	0.951477740366629
distances	79	mean	0.001	40	0.943121827411167	0.956388888888889	0.94758885147774	0.94758885147774
distances	79	mean	0.01	40	0.910207586733888	0.923888888888889	0.915523414099171	0.915523414099171
distances	79	sum	0	40	0.963189061154177	0.965	0.96397986414362	0.96397986414362
distances	79	sum	0.001	40	0.956076388888889	0.957777777777778	0.95682261208577	0.95682261208577
distances	79	sum	0.01	40	0.909946126476758	0.914166666666667	0.911900119664153	0.911900119664153
distances	83	geomean	0	40	0.755607369027058	0.768055555555556	0.759855896852484	0.759855896852484
distances	83	geomean	0.001	40	0.749824561403509	0.761666666666667	0.753908045977011	0.753908045977011
distances	83	geomean	0.01	40	0.667764669570303	0.680555555555556	0.673007195273513	0.673007195273513
distances	83	max	0	40	0.982510224948875	0.989166666666667	0.985041191381496	0.985041191381496
distances	83	max	0.001	40	0.981290545203589	0.9875	0.983669646658152	0.983669646658152
distances	83	max	0.01	40	0.919177875884992	0.947222222222222	0.931246251689365	0.931246251689365
distances	83	mean	0	40	0.949824561403509	0.961666666666667	0.953908045977012	0.953908045977012
distances	83	mean	0.001	40	0.946213450292398	0.958055555555556	0.9502969348659	0.9502969348659
distances	83	mean	0.01	40	0.907611237122935	0.923333333333333	0.913848529958114	0.913848529958114
distances	83	sum	0	40	0.966815619967794	0.969722222222222	0.968036881419234	0.968036881419234
distances	83	sum	0.001	40	0.960900673400673	0.963055555555556	0.961829501915709	0.961829501915709
distances	83	sum	0.01	40	0.909106647584545	0.914722222222222	0.911621879405213	0.911621879405213
distances	87	geomean	0	40	0.7975	0.811388888888889	0.80212962962963	0.80212962962963
distances	87	geomean	0.001	40	0.792430206588498	0.806111111111111	0.797005759940543	0.797005759940543
distances	87	geomean	0.01	40	0.700756460366783	0.716944444444444	0.70749393629509	0.70749393629509
distances	87	max	0	40	0.982441077441077	0.989444444444444	0.985083857442348	0.985083857442348
distances	87	max	0.001	40	0.981290545203589	0.9875	0.983669646658152	0.983669646658152
distances	87	max	0.01	40	0.9163925736912	0.950555555555556	0.930996146061343	0.930996146061343
distances	87	mean	0	40	0.953181557846506	0.965833333333333	0.957484882842026	0.957484882842026
distances	87	mean	0.001	40	0.949774035693725	0.962222222222222	0.954022563519151	0.954022563519151
distances	87	mean	0.01	40	0.911352955731515	0.930555555555556	0.919027733164595	0.919027733164595
distances	87	sum	0	40	0.968474124809741	0.9725	0.970110659439928	0.970110659439928
distances	87	sum	0.001	40	0.962779805352798	0.965555555555556	0.963951007969995	0.963951007969995
distances	87	sum	0.01	40	0.905651177358593	0.912777777777778	0.908901972984818	0.908901972984818
distances	91	geomean	0	40	0.837777777777778	0.851666666666667	0.842407407407407	0.842407407407407
distances	91	geomean	0.001	40	0.834930206588498	0.848611111111111	0.839505759940543	0.839505759940543
distances	91	geomean	0.01	40	0.735367299702797	0.755833333333333	0.743482511098717	0.743482511098717
distances	91	max	0	40	0.983037686809617	0.991111111111111	0.986016810168102	0.986016810168102
distances	91	max	0.001	40	0.981717171717172	0.988611111111111	0.984318658280922	0.984318658280922
distances	91	max	0.01	40	0.911343042240962	0.954444444444444	0.929727627949775	0.929727627949775
distances	91	mean	0	40	0.953865740740741	0.966111111111111	0.958059360730594	0.958059360730594
distances	91	mean	0.001	40	0.951087962962963	0.963333333333333	0.955281582952816	0.955281582952816
distances	91	mean	0.01	40	0.908630126326948	0.9325	0.91803847036175	0.91803847036175
distances	91	sum	0	40	0.96997150997151	0.975555555555556	0.972152777777778	0.972152777777778
distances	91	sum	0.001	40	0.965140791476408	0.969166666666667	0.966777326106594	0.966777326106594
distances	91	sum	0.01	40	0.905886916215157	0.916111111111111	0.910333660586065	0.910333660586065
distances	95	geomean	0	40	0.862430901050304	0.876388888888889	0.867068106312292	0.867068106312292
distances	95	geomean	0.001	40	0.857984366275824	0.871388888888889	0.862467484206615	0.862467484206615
distances	95	geomean	0.01	40	0.762415158762735	0.788333333333333	0.772930819772308	0.772930819772308
distances	95	max	0	40	0.982759909031839	0.990833333333333	0.985739032390324	0.985739032390324
distances	95	max	0.001	40	0.981794871794872	0.989166666666667	0.98453531598513	0.98453531598513
distances	95	max	0.01	40	0.902963979702728	0.956666666666667	0.925690629448402	0.925690629448402
distances	95	mean	0	40	0.954832175925926	0.966944444444444	0.958980213089802	0.958980213089802
distances	95	mean	0.001	40	0.951832460732984	0.963611111111111	0.955880106911035	0.955880106911035
distances	95	mean	0.01	40	0.902646343279168	0.932222222222222	0.914510739115138	0.914510739115138
distances	95	sum	0	40	0.971052188552189	0.978055555555556	0.973694968553459	0.973694968553459
distances	95	sum	0.001	40	0.966119957537155	0.971666666666667	0.968278210116732	0.968278210116732
distances	95	sum	0.01	40	0.897577884402574	0.91	0.9030266119109	0.9030266119109
distances	99	geomean	0	40	0.87125	0.885	0.875833333333333	0.875833333333333
distances	99	geomean	0.001	40	0.868888888888889	0.8825	0.873425925925926	0.873425925925926
distances	99	geomean	0.01	40	0.771496253521503	0.8025	0.78401807100443	0.78401807100443
distances	99	max	0	40	0.982759909031839	0.990833333333333	0.985739032390324	0.985739032390324
distances	99	max	0.001	40	0.981807151979566	0.989722222222222	0.984695863746959	0.984695863746959
distances	99	max	0.01	40	0.895197482255221	0.953611111111111	0.919755187028453	0.919755187028453
distances	99	mean	0	40	0.958089005235602	0.97	0.962182130584192	0.962182130584192
distances	99	mean	0.001	40	0.953499127399651	0.965277777777778	0.957546773577701	0.957546773577701
distances	99	mean	0.01	40	0.896466605095851	0.930833333333333	0.910363828642928	0.910363828642928
distances	99	sum	0	40	0.971710174029451	0.978888888888889	0.974408939014202	0.974408939014202
distances	99	sum	0.001	40	0.967291666666667	0.973333333333333	0.969615384615385	0.969615384615385
distances	99	sum	0.01	40	0.894629022724779	0.910555555555556	0.90152250656124	0.90152250656124
distances	11	geomean	0	60	0.0288888888888889	0.0288888888888889	0.0288888888888889	0.0288888888888889
distances	11	geomean	0.001	60	0.0286111111111111	0.0286111111111111	0.0286111111111111	0.0286111111111111
distances	11	geomean	0.01	60	0.0288888888888889	0.0288888888888889	0.0288888888888889	0.0288888888888889
distances	11	max	0	60	0.679625724192063	0.76	0.713146845846315	0.713146845846315
distances	11	max	0.001	60	0.667756546500489	0.745555555555556	0.700114444157376	0.700114444157376
distances	11	max	0.01	60	0.576185089035774	0.648333333333333	0.606447369321127	0.606447369321127
distances	11	mean	0	60	0.434444444444444	0.434444444444444	0.434444444444444	0.434444444444444
distances	11	mean	0.001	60	0.431666666666667	0.431666666666667	0.431666666666667	0.431666666666667
distances	11	mean	0.01	60	0.416111111111111	0.416111111111111	0.416111111111111	0.416111111111111
distances	11	sum	0	60	0.320555555555556	0.320555555555556	0.320555555555556	0.320555555555556
distances	11	sum	0.001	60	0.320277777777778	0.320277777777778	0.320277777777778	0.320277777777778
distances	11	sum	0.01	60	0.318888888888889	0.318888888888889	0.318888888888889	0.318888888888889
distances	15	geomean	0	60	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333
distances	15	geomean	0.001	60	0.0341666666666667	0.0341666666666667	0.0341666666666667	0.0341666666666667
distances	15	geomean	0.01	60	0.0358333333333333	0.0358333333333333	0.0358333333333333	0.0358333333333333
distances	15	max	0	60	0.801764173839971	0.841666666666667	0.819245481877157	0.819245481877157
distances	15	max	0.001	60	0.787771946102022	0.827222222222222	0.805095615947399	0.805095615947399
distances	15	max	0.01	60	0.680725445226803	0.715833333333333	0.69636876669121	0.69636876669121
distances	15	mean	0	60	0.560555555555556	0.560555555555556	0.560555555555556	0.560555555555556
distances	15	mean	0.001	60	0.553888888888889	0.553888888888889	0.553888888888889	0.553888888888889
distances	15	mean	0.01	60	0.535533553355335	0.535555555555556	0.535544499723604	0.535544499723604
distances	15	sum	0	60	0.456666666666667	0.456666666666667	0.456666666666667	0.456666666666667
distances	15	sum	0.001	60	0.455	0.455	0.455	0.455
distances	15	sum	0.01	60	0.445555555555556	0.445555555555556	0.445555555555556	0.445555555555556
distances	19	geomean	0	60	0.0419444444444444	0.0419444444444444	0.0419444444444444	0.0419444444444444
distances	19	geomean	0.001	60	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667
distances	19	geomean	0.01	60	0.0427777777777778	0.0427777777777778	0.0427777777777778	0.0427777777777778
distances	19	max	0	60	0.865677085916358	0.887777777777778	0.875713823521729	0.875713823521729
distances	19	max	0.001	60	0.854995398085756	0.876944444444444	0.86497630605684	0.86497630605684
distances	19	max	0.01	60	0.73054715875415	0.754166666666667	0.741292989488625	0.741292989488625
distances	19	mean	0	60	0.621388888888889	0.621388888888889	0.621388888888889	0.621388888888889
distances	19	mean	0.001	60	0.619722222222222	0.619722222222222	0.619722222222222	0.619722222222222
distances	19	mean	0.01	60	0.589711221122112	0.589722222222222	0.589716694306247	0.589716694306247
distances	19	sum	0	60	0.571388888888889	0.571388888888889	0.571388888888889	0.571388888888889
distances	19	sum	0.001	60	0.566111111111111	0.566111111111111	0.566111111111111	0.566111111111111
distances	19	sum	0.01	60	0.548333333333333	0.548333333333333	0.548333333333333	0.548333333333333
distances	23	geomean	0	60	0.05	0.05	0.05	0.05
distances	23	geomean	0.001	60	0.0494444444444444	0.0494444444444444	0.0494444444444444	0.0494444444444444
distances	23	geomean	0.01	60	0.0494444444444444	0.0494444444444444	0.0494444444444444	0.0494444444444444
distances	23	max	0	60	0.906204586719756	0.918611111111111	0.911956712813661	0.911956712813661
distances	23	max	0.001	60	0.898524760455858	0.910555555555556	0.904145206930354	0.904145206930354
distances	23	max	0.01	60	0.788419543539659	0.805277777777778	0.796303657693415	0.796303657693415
distances	23	mean	0	60	0.67	0.67	0.67	0.67
distances	23	mean	0.001	60	0.667222222222222	0.667222222222222	0.667222222222222	0.667222222222222
distances	23	mean	0.01	60	0.630533553355336	0.630555555555556	0.630544499723604	0.630544499723604
distances	23	sum	0	60	0.636944444444444	0.636944444444444	0.636944444444444	0.636944444444444
distances	23	sum	0.001	60	0.6325	0.6325	0.6325	0.6325
distances	23	sum	0.01	60	0.615833333333333	0.615833333333333	0.615833333333333	0.615833333333333
distances	27	geomean	0	60	0.0583333333333333	0.0583333333333333	0.0583333333333333	0.0583333333333333
distances	27	geomean	0.001	60	0.0580555555555556	0.0580555555555556	0.0580555555555556	0.0580555555555556
distances	27	geomean	0.01	60	0.0580555555555556	0.0580555555555556	0.0580555555555556	0.0580555555555556
distances	27	max	0	60	0.934431656812705	0.940555555555556	0.937413828832232	0.937413828832232
distances	27	max	0.001	60	0.929324376877215	0.935	0.932076594427318	0.932076594427318
distances	27	max	0.01	60	0.83191127722308	0.845	0.838092721710585	0.838092721710585
distances	27	mean	0	60	0.711944444444444	0.711944444444444	0.711944444444444	0.711944444444444
distances	27	mean	0.001	60	0.705	0.705	0.705	0.705
distances	27	mean	0.01	60	0.668611111111111	0.668611111111111	0.668611111111111	0.668611111111111
distances	27	sum	0	60	0.685833333333333	0.685833333333333	0.685833333333333	0.685833333333333
distances	27	sum	0.001	60	0.685	0.685	0.685	0.685
distances	27	sum	0.01	60	0.664444444444444	0.664444444444444	0.664444444444444	0.664444444444444
distances	31	geomean	0	60	0.0805555555555556	0.0805555555555556	0.0805555555555556	0.0805555555555556
distances	31	geomean	0.001	60	0.0805555555555556	0.0805555555555556	0.0805555555555556	0.0805555555555556
distances	31	geomean	0.01	60	0.0791666666666667	0.0791666666666667	0.0791666666666667	0.0791666666666667
distances	31	max	0	60	0.951968992564891	0.953611111111111	0.952774315605178	0.952774315605178
distances	31	max	0.001	60	0.947089286100629	0.948888888888889	0.94796291816339	0.94796291816339
distances	31	max	0.01	60	0.871947677120886	0.880555555555556	0.876093344607562	0.876093344607562
distances	31	mean	0	60	0.76	0.76	0.76	0.76
distances	31	mean	0.001	60	0.755833333333333	0.755833333333333	0.755833333333333	0.755833333333333
distances	31	mean	0.01	60	0.706666666666667	0.706666666666667	0.706666666666667	0.706666666666667
distances	31	sum	0	60	0.746666666666667	0.746666666666667	0.746666666666667	0.746666666666667
distances	31	sum	0.001	60	0.743888888888889	0.743888888888889	0.743888888888889	0.743888888888889
distances	31	sum	0.01	60	0.721111111111111	0.721111111111111	0.721111111111111	0.721111111111111
distances	35	geomean	0	60	0.0863888888888889	0.0863888888888889	0.0863888888888889	0.0863888888888889
distances	35	geomean	0.001	60	0.0863888888888889	0.0863888888888889	0.0863888888888889	0.0863888888888889
distances	35	geomean	0.01	60	0.0902777777777778	0.0902777777777778	0.0902777777777778	0.0902777777777778
distances	35	max	0	60	0.963569321533923	0.963888888888889	0.963719353155973	0.963719353155973
distances	35	max	0.001	60	0.958537364798427	0.958888888888889	0.958702399582681	0.958702399582681
distances	35	max	0.01	60	0.901523879449015	0.906666666666667	0.904039335755432	0.904039335755432
distances	35	mean	0	60	0.798245324532453	0.798333333333333	0.798289110005528	0.798289110005528
distances	35	mean	0.001	60	0.793888888888889	0.793888888888889	0.793888888888889	0.793888888888889
distances	35	mean	0.01	60	0.747263345382157	0.747777777777778	0.747515943318637	0.747515943318637
distances	35	sum	0	60	0.806666666666667	0.806666666666667	0.806666666666667	0.806666666666667
distances	35	sum	0.001	60	0.8075	0.8075	0.8075	0.8075
distances	35	sum	0.01	60	0.780833333333333	0.780833333333333	0.780833333333333	0.780833333333333
distances	39	geomean	0	60	0.0925	0.0925	0.0925	0.0925
distances	39	geomean	0.001	60	0.0922222222222222	0.0922222222222222	0.0922222222222222	0.0922222222222222
distances	39	geomean	0.01	60	0.0997222222222222	0.0997222222222222	0.0997222222222222	0.0997222222222222
distances	39	max	0	60	0.97087962962963	0.971666666666667	0.971237373737374	0.971237373737374
distances	39	max	0.001	60	0.96789077212806	0.968611111111111	0.96822120285423	0.96822120285423
distances	39	max	0.01	60	0.927226990831579	0.930555555555556	0.928816716013847	0.928816716013847
distances	39	mean	0	60	0.83248427672956	0.833333333333333	0.83289644012945	0.83289644012945
distances	39	mean	0.001	60	0.83146750524109	0.832222222222222	0.831833872707659	0.831833872707659
distances	39	mean	0.01	60	0.786398809523809	0.7875	0.786918238993711	0.786918238993711
distances	39	sum	0	60	0.858055555555556	0.858055555555556	0.858055555555556	0.858055555555556
distances	39	sum	0.001	60	0.8575	0.8575	0.8575	0.8575
distances	39	sum	0.01	60	0.825759075907591	0.825833333333333	0.825796019900498	0.825796019900498
distances	43	geomean	0	60	0.105833333333333	0.105833333333333	0.105833333333333	0.105833333333333
distances	43	geomean	0.001	60	0.105	0.105	0.105	0.105
distances	43	geomean	0.01	60	0.115277777777778	0.115277777777778	0.115277777777778	0.115277777777778
distances	43	max	0	60	0.975409011373578	0.976944444444444	0.97608541360744	0.97608541360744
distances	43	max	0.001	60	0.972909011373578	0.974444444444444	0.97358541360744	0.97358541360744
distances	43	max	0.01	60	0.94039786090824	0.943333333333333	0.941751844310379	0.941751844310379
distances	43	mean	0	60	0.853269230769231	0.8575	0.855108695652174	0.855108695652174
distances	43	mean	0.001	60	0.849863184079602	0.854444444444444	0.851820987654321	0.851820987654321
distances	43	mean	0.01	60	0.80950885668277	0.813333333333333	0.811115779645191	0.811115779645191
distances	43	sum	0	60	0.888055555555556	0.888055555555556	0.888055555555556	0.888055555555556
distances	43	sum	0.001	60	0.883888888888889	0.883888888888889	0.883888888888889	0.883888888888889
distances	43	sum	0.01	60	0.850277777777778	0.850277777777778	0.850277777777778	0.850277777777778
distances	47	geomean	0	60	0.143611111111111	0.143611111111111	0.143611111111111	0.143611111111111
distances	47	geomean	0.001	60	0.145555555555556	0.145555555555556	0.145555555555556	0.145555555555556
distances	47	geomean	0.01	60	0.155277777777778	0.155277777777778	0.155277777777778	0.155277777777778
distances	47	max	0	60	0.97756734006734	0.979722222222222	0.978496168582375	0.978496168582375
distances	47	max	0.001	60	0.975854700854701	0.977777777777778	0.976690821256039	0.976690821256039
distances	47	max	0.01	60	0.9418788510447	0.946666666666667	0.944110782275134	0.944110782275134
distances	47	mean	0	60	0.863121266427718	0.874166666666667	0.866983294483294	0.866983294483294
distances	47	mean	0.001	60	0.863596096096096	0.874444444444444	0.86740253411306	0.86740253411306
distances	47	mean	0.01	60	0.822529699510832	0.828611111111111	0.824877734877735	0.824877734877735
distances	47	sum	0	60	0.901111111111111	0.901111111111111	0.901111111111111	0.901111111111111
distances	47	sum	0.001	60	0.898055555555556	0.898055555555556	0.898055555555556	0.898055555555556
distances	47	sum	0.01	60	0.8725	0.8725	0.8725	0.8725
distances	51	geomean	0	60	0.216944444444444	0.216944444444444	0.216944444444444	0.216944444444444
distances	51	geomean	0.001	60	0.215833333333333	0.215833333333333	0.215833333333333	0.215833333333333
distances	51	geomean	0.01	60	0.215555555555556	0.215555555555556	0.215555555555556	0.215555555555556
distances	51	max	0	60	0.978464052287582	0.981111111111111	0.979585687382298	0.979585687382298
distances	51	max	0.001	60	0.97724358974359	0.979166666666667	0.978079710144928	0.978079710144928
distances	51	max	0.01	60	0.93977072964776	0.944166666666667	0.9417956001081	0.9417956001081
distances	51	mean	0	60	0.876289994182664	0.888333333333333	0.880428598701795	0.880428598701795
distances	51	mean	0.001	60	0.873636096413874	0.885277777777778	0.877664359861592	0.877664359861592
distances	51	mean	0.01	60	0.837251921733054	0.843333333333333	0.839599957099957	0.839599957099957
distances	51	sum	0	60	0.911388888888889	0.911388888888889	0.911388888888889	0.911388888888889
distances	51	sum	0.001	60	0.909444444444444	0.909444444444444	0.909444444444444	0.909444444444444
distances	51	sum	0.01	60	0.880555555555556	0.880555555555556	0.880555555555556	0.880555555555556
distances	55	geomean	0	60	0.318055555555556	0.318055555555556	0.318055555555556	0.318055555555556
distances	55	geomean	0.001	60	0.319444444444444	0.319444444444444	0.319444444444444	0.319444444444444
distances	55	geomean	0.01	60	0.291666666666667	0.291666666666667	0.291666666666667	0.291666666666667
distances	55	max	0	60	0.979446472019465	0.982222222222222	0.980617674636662	0.980617674636662
distances	55	max	0.001	60	0.978436981757877	0.980833333333333	0.97946106362773	0.97946106362773
distances	55	max	0.01	60	0.947329682425695	0.952222222222222	0.949571099099407	0.949571099099407
distances	55	mean	0	60	0.890415263748597	0.903888888888889	0.894936614466816	0.894936614466816
distances	55	mean	0.001	60	0.890693041526375	0.904166666666667	0.895214392244594	0.895214392244594
distances	55	mean	0.01	60	0.858092799503414	0.867777777777778	0.861564117881322	0.861564117881322
distances	55	sum	0	60	0.916111111111111	0.916111111111111	0.916111111111111	0.916111111111111
distances	55	sum	0.001	60	0.916111111111111	0.916111111111111	0.916111111111111	0.916111111111111
distances	55	sum	0.01	60	0.890555555555556	0.890555555555556	0.890555555555556	0.890555555555556
distances	59	geomean	0	60	0.398611111111111	0.398611111111111	0.398611111111111	0.398611111111111
distances	59	geomean	0.001	60	0.394722222222222	0.394722222222222	0.394722222222222	0.394722222222222
distances	59	geomean	0.01	60	0.363888888888889	0.363888888888889	0.363888888888889	0.363888888888889
distances	59	max	0	60	0.979871175523349	0.982777777777778	0.98109243697479	0.98109243697479
distances	59	max	0.001	60	0.979575163398693	0.982222222222222	0.980696798493409	0.980696798493409
distances	59	max	0.01	60	0.951137261807716	0.954444444444444	0.952578039247127	0.952578039247127
distances	59	mean	0	60	0.906388888888889	0.920277777777778	0.911018518518519	0.911018518518519
distances	59	mean	0.001	60	0.908263539921831	0.921944444444444	0.912839093273876	0.912839093273876
distances	59	mean	0.01	60	0.882762762762763	0.893611111111111	0.886569200779727	0.886569200779727
distances	59	sum	0	60	0.925	0.925	0.925	0.925
distances	59	sum	0.001	60	0.925555555555556	0.925555555555556	0.925555555555556	0.925555555555556
distances	59	sum	0.01	60	0.903052805280528	0.903055555555556	0.903054173576562	0.903054173576562
distances	63	geomean	0	60	0.451388888888889	0.451388888888889	0.451388888888889	0.451388888888889
distances	63	geomean	0.001	60	0.449719471947195	0.449722222222222	0.449720840243228	0.449720840243228
distances	63	geomean	0.01	60	0.422735042735043	0.422777777777778	0.422755991285403	0.422755991285403
distances	63	max	0	60	0.980574980574981	0.984166666666667	0.982053040695016	0.982053040695016
distances	63	max	0.001	60	0.979738209432454	0.982777777777778	0.981009995351	0.981009995351
distances	63	max	0.01	60	0.953369001556666	0.957222222222222	0.955092549081924	0.955092549081924
distances	63	mean	0	60	0.925	0.938888888888889	0.92962962962963	0.92962962962963
distances	63	mean	0.001	60	0.923055555555556	0.936944444444444	0.927685185185185	0.927685185185185
distances	63	mean	0.01	60	0.901891252955083	0.913333333333333	0.905864197530864	0.905864197530864
distances	63	sum	0	60	0.937777777777778	0.937777777777778	0.937777777777778	0.937777777777778
distances	63	sum	0.001	60	0.936663916391639	0.936666666666667	0.936665284687673	0.936665284687673
distances	63	sum	0.01	60	0.917735042735043	0.917777777777778	0.917755991285403	0.917755991285403
distances	67	geomean	0	60	0.524141641641642	0.524444444444444	0.524285150078989	0.524285150078989
distances	67	geomean	0.001	60	0.520808308308308	0.521111111111111	0.520951816745656	0.520951816745656
distances	67	geomean	0.01	60	0.489453551912568	0.490555555555556	0.48994994994995	0.48994994994995
distances	67	max	0	60	0.981542397660819	0.986388888888889	0.983465608465608	0.983465608465608
distances	67	max	0.001	60	0.980506088280061	0.984444444444444	0.982107046070461	0.982107046070461
distances	67	max	0.01	60	0.951676734359842	0.956666666666667	0.953841571398643	0.953841571398643
distances	67	mean	0	60	0.935	0.948888888888889	0.93962962962963	0.93962962962963
distances	67	mean	0.001	60	0.933611111111111	0.9475	0.938240740740741	0.938240740740741
distances	67	mean	0.01	60	0.916858974358974	0.929444444444444	0.921125235404896	0.921125235404896
distances	67	sum	0	60	0.948322440087146	0.948333333333333	0.948327832783278	0.948327832783278
distances	67	sum	0.001	60	0.944957264957265	0.945	0.944978213507625	0.944978213507625
distances	67	sum	0.01	60	0.919578189300412	0.919722222222222	0.919647435897436	0.919647435897436
distances	71	geomean	0	60	0.621892230576441	0.624166666666667	0.622868383404864	0.622868383404864
distances	71	geomean	0.001	60	0.613076923076923	0.615	0.613913043478261	0.613913043478261
distances	71	geomean	0.01	60	0.562936507936508	0.566111111111111	0.564259259259259	0.564259259259259
distances	71	max	0	60	0.98172514619883	0.986666666666667	0.9836860670194	0.9836860670194
distances	71	max	0.001	60	0.980287356321839	0.984166666666667	0.98187074829932	0.98187074829932
distances	71	max	0.01	60	0.951570820704041	0.958055555555556	0.954264077863153	0.954264077863153
distances	71	mean	0	60	0.941944444444444	0.955833333333333	0.946574074074074	0.946574074074074
distances	71	mean	0.001	60	0.940833333333333	0.954722222222222	0.945462962962963	0.945462962962963
distances	71	mean	0.01	60	0.921408708331151	0.933055555555556	0.92547917372002	0.92547917372002
distances	71	sum	0	60	0.95530303030303	0.955555555555556	0.95542328042328	0.95542328042328
distances	71	sum	0.001	60	0.953446502057613	0.953611111111111	0.953525641025641	0.953525641025641
distances	71	sum	0.01	60	0.921395947116836	0.921944444444444	0.92165808282531	0.92165808282531
distances	75	geomean	0	60	0.699313537675607	0.708055555555556	0.702504055150041	0.702504055150041
distances	75	geomean	0.001	60	0.692832369942197	0.701388888888889	0.695966625966626	0.695966625966626
distances	75	geomean	0.01	60	0.625864606328183	0.630555555555556	0.627733510402833	0.627733510402833
distances	75	max	0	60	0.982032120409493	0.988055555555556	0.984405684504413	0.984405684504413
distances	75	max	0.001	60	0.980287356321839	0.984166666666667	0.98187074829932	0.98187074829932
distances	75	max	0.01	60	0.953023404405541	0.960833333333333	0.956256096174835	0.956256096174835
distances	75	mean	0	60	0.947777777777778	0.961666666666667	0.952407407407407	0.952407407407407
distances	75	mean	0.001	60	0.946666666666667	0.960555555555556	0.951296296296296	0.951296296296296
distances	75	mean	0.01	60	0.926551394269862	0.937222222222222	0.930348317099946	0.930348317099946
distances	75	sum	0	60	0.962442528735632	0.963055555555556	0.96272633744856	0.96272633744856
distances	75	sum	0.001	60	0.959244639376218	0.959722222222222	0.959467808930426	0.959467808930426
distances	75	sum	0.01	60	0.927080281198852	0.928333333333333	0.92765015232755	0.92765015232755
distances	79	geomean	0	60	0.733636096413874	0.745277777777778	0.737664359861592	0.737664359861592
distances	79	geomean	0.001	60	0.730580540858319	0.742222222222222	0.734608804306036	0.734608804306036
distances	79	geomean	0.01	60	0.66897870924817	0.676111111111111	0.671650020807324	0.671650020807324
distances	79	max	0	60	0.982617926426789	0.989722222222222	0.985341600080406	0.985341600080406
distances	79	max	0.001	60	0.98157466383581	0.987222222222222	0.983772157371379	0.983772157371379
distances	79	max	0.01	60	0.953607405883693	0.961388888888889	0.956898348965713	0.956898348965713
distances	79	mean	0	60	0.947777777777778	0.961666666666667	0.952407407407407	0.952407407407407
distances	79	mean	0.001	60	0.947707984366276	0.961388888888889	0.95228353771832	0.95228353771832
distances	79	mean	0.01	60	0.92937290772088	0.940277777777778	0.93322199221453	0.93322199221453
distances	79	sum	0	60	0.966388888888889	0.967777777777778	0.967006172839506	0.967006172839506
distances	79	sum	0.001	60	0.962962962962963	0.963888888888889	0.963383838383838	0.963383838383838
distances	79	sum	0.01	60	0.928403880070547	0.929722222222222	0.928987217305801	0.928987217305801
distances	83	geomean	0	60	0.759581930415264	0.773055555555555	0.764103281133482	0.764103281133482
distances	83	geomean	0.001	60	0.756310541310541	0.769166666666667	0.760668549905838	0.760668549905838
distances	83	geomean	0.01	60	0.708614097968937	0.718888888888889	0.712206682206682	0.712206682206682
distances	83	max	0	60	0.983025237047514	0.990833333333333	0.985972913211719	0.985972913211719
distances	83	max	0.001	60	0.982468944099379	0.988888888888889	0.984928693060877	0.984928693060877
distances	83	max	0.01	60	0.951734953969552	0.962777777777778	0.956236464934721	0.956236464934721
distances	83	mean	0	60	0.951177382966723	0.964444444444444	0.955644407033296	0.955644407033296
distances	83	mean	0.001	60	0.950066271855612	0.963333333333333	0.954533295922185	0.954533295922185
