k	Method	Error	Coverage	AveragePrecision	AverageRecall	AverageF1	WeightedAverageF1
63	coverage	0.001	40	0.633334260081977	0.639114114114114	0.635723360441384	0.635723360441384
63	coverage	0.01	40	0.536043534420805	0.54051051051051	0.538018278332918	0.538018278332918
63	mean	0	40	0.638112817793025	0.643933933933934	0.640511039935585	0.640511039935585
63	mean	0.001	40	0.630927805117791	0.636561561561562	0.633258047727428	0.633258047727428
63	mean	0.01	40	0.533693374436576	0.538078078078078	0.535634288859462	0.535634288859462
63	median	0	40	0.638181995644287	0.643753753753754	0.640486824222569	0.640486824222569
63	median	0.001	40	0.629284597311253	0.6346996996997	0.631539930294838	0.631539930294838
63	median	0.01	40	0.535296603890365	0.53966966966967	0.537225841525011	0.537225841525011
67	coverage	0	40	0.658661713582166	0.66521021021021	0.661285292526848	0.661285292526848
67	coverage	0.001	40	0.652174983266118	0.658753753753754	0.654811279819796	0.654811279819796
67	coverage	0.01	40	0.541565873596347	0.546576576576577	0.543767182666194	0.543767182666194
67	mean	0	40	0.656289738624923	0.662882882882883	0.658932807639813	0.658932807639813
67	mean	0.001	40	0.649626224941344	0.656156156156156	0.652249545603907	0.652249545603907
67	mean	0.01	40	0.53873759180937	0.543573573573574	0.540864685687939	0.540864685687939
67	median	0	40	0.638746226376199	0.644564564564565	0.641159654993134	0.641159654993134
67	median	0.001	40	0.646734345185673	0.653453453453453	0.649434074807143	0.649434074807143
67	median	0.01	40	0.542076326061429	0.547222222222222	0.544329376613288	0.544329376613288
71	coverage	0	40	0.670094726772066	0.677207207207207	0.672877499401898	0.672877499401898
71	coverage	0.001	40	0.662961475412683	0.66993993993994	0.665720635186247	0.665720635186247
71	coverage	0.01	40	0.537617808926089	0.542942942942943	0.539963062755351	0.539963062755351
71	mean	0	40	0.667572900257888	0.6746996996997	0.670368616619337	0.670368616619337
71	mean	0.001	40	0.660594654354221	0.667582582582583	0.663369208009831	0.663369208009831
71	mean	0.01	40	0.535163994993006	0.54036036036036	0.537465893072075	0.537465893072075
71	median	0	40	0.670094726772066	0.677207207207207	0.672877499401898	0.672877499401898
71	median	0.001	40	0.660436542651604	0.667027027027027	0.663062475135839	0.663062475135839
71	median	0.01	40	0.538195211210515	0.543738738738739	0.540623606884294	0.540623606884294
75	coverage	0	40	0.680895612029625	0.686606606606607	0.683173027856075	0.683173027856075
75	coverage	0.001	40	0.673758523137475	0.67948948948949	0.676064105120384	0.676064105120384
75	coverage	0.01	40	0.528366052203903	0.532627627627628	0.530275801374893	0.530275801374893
75	mean	0	40	0.679019991013169	0.68472972972973	0.681308717027096	0.681308717027096
75	mean	0.001	40	0.671444519219904	0.677117117117117	0.673728333449483	0.673728333449483
75	mean	0.01	40	0.525131108745062	0.529279279279279	0.526994092552408	0.526994092552408
75	median	0	40	0.67245432895801	0.677162162162162	0.674367069605689	0.674367069605689
75	median	0.001	40	0.651299942929068	0.656276276276276	0.65336159943347	0.65336159943347
75	median	0.01	40	0.528497512125649	0.532897897897898	0.530456638480846	0.530456638480846
79	coverage	0	40	0.68560405884904	0.691756756756757	0.688037487665263	0.688037487665263
79	coverage	0.001	40	0.676811679966376	0.682792792792793	0.679216165620869	0.679216165620869
79	coverage	0.01	40	0.502612948447859	0.506696696696697	0.504456469429126	0.504456469429126
79	mean	0	40	0.68415318359186	0.690315315315315	0.68659616353242	0.68659616353242
79	mean	0.001	40	0.675152329568825	0.681126126126126	0.677557026545117	0.677557026545117
79	mean	0.01	40	0.500472037529662	0.504474474474474	0.502286103595427	0.502286103595427
79	median	0	40	0.683836912273534	0.69033033033033	0.686401532182465	0.686401532182465
79	median	0.001	40	0.675314732517352	0.681006006006006	0.677604794482198	0.677604794482198
79	median	0.01	40	0.503570181489908	0.507762762762763	0.505463776904449	0.505463776904449
83	coverage	0	40	0.686208923489576	0.692597597597598	0.688735303796996	0.688735303796996
83	coverage	0.001	40	0.674920530318768	0.681126126126126	0.677416215854012	0.677416215854012
83	coverage	0.01	40	0.45658342443722	0.460345345345345	0.458304078721354	0.458304078721354
83	mean	0	40	0.684102326021555	0.690525525525525	0.686652440831008	0.686652440831008
83	mean	0.001	40	0.672805226284433	0.679009009009009	0.675306429561685	0.675306429561685
83	mean	0.01	40	0.454042869690176	0.457762762762763	0.455747327498628	0.455747327498628
83	median	0	40	0.682718950902607	0.688333333333333	0.684961184493228	0.684961184493228
83	median	0.001	40	0.633321289692105	0.637657657657658	0.635174778018498	0.635174778018498
83	median	0.01	40	0.436535968000302	0.439804804804805	0.438036666233906	0.438036666233906
87	coverage	0	40	0.68119381624668	0.687657657657658	0.68376609833211	0.68376609833211
87	coverage	0.001	40	0.668220421947562	0.6746996996997	0.670839212438697	0.670839212438697
87	coverage	0.01	40	0.355875467701192	0.358243243243243	0.356984927433079	0.356984927433079
87	mean	0	40	0.679248552173055	0.685735735735736	0.681837473854015	0.681837473854015
87	mean	0.001	40	0.666229868901995	0.672747747747748	0.668859639721409	0.668859639721409
87	mean	0.01	40	0.355325776121587	0.357612612612613	0.356400376135081	0.356400376135081
87	median	0	40	0.628828473160308	0.632537537537537	0.630436396175488	0.630436396175488
87	median	0.001	40	0.665851125035234	0.671681681681682	0.668226653349076	0.668226653349076
87	median	0.01	40	0.163871375655039	0.16487987987988	0.164361545414275	0.164361545414275
91	coverage	0	40	0.665879860796603	0.672417417417417	0.668505475414915	0.668505475414915
91	coverage	0.001	40	0.646095746358005	0.652477477477478	0.64871217142085	0.64871217142085
91	coverage	0.01	40	0.0355764797272583	0.0356006006006006	0.0355883802531066	0.0355883802531066
91	mean	0	40	0.663986007116825	0.670525525525526	0.666617287448736	0.666617287448736
91	mean	0.001	40	0.643902603148511	0.650255255255255	0.646509638877997	0.646509638877997
91	mean	0.01	40	0.0365514078501031	0.0365765765765766	0.0365637957431113	0.0365637957431113
91	median	0	40	0.665879860796603	0.672417417417417	0.668505475414915	0.668505475414915
91	median	0.001	40	0.485868003769127	0.489174174174174	0.48739061849943	0.48739061849943
91	median	0.01	40	0.00219219219219219	0.00219219219219219	0.00219219219219219	0.00219219219219219
95	coverage	0	40	0.598526782341354	0.604504504504505	0.601047121489663	0.601047121489663
95	coverage	0.001	40	0.535074346846043	0.539984984984985	0.537210682271752	0.537210682271752
95	coverage	0.01	40	4.5045045045045e-05	4.5045045045045e-05	4.5045045045045e-05	4.5045045045045e-05
95	mean	0	40	0.59667650608342	0.602642642642643	0.599198232844043	0.599198232844043
95	mean	0.001	40	0.534368082354038	0.539294294294294	0.536509336664987	0.536509336664987
95	mean	0.01	40	4.5045045045045e-05	4.5045045045045e-05	4.5045045045045e-05	4.5045045045045e-05
95	median	0	40	0.244714979680617	0.246366366366366	0.245499740248551	0.245499740248551
95	median	0.001	40	0.360865193332803	0.36512012012012	0.362819693997479	0.362819693997479
95	median	0.01	40	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05
99	coverage	0	40	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05
99	coverage	0.001	40	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05
99	coverage	0.01	40	0.000885885885885886	0.000885885885885886	0.000885885885885886	0.000885885885885886
99	mean	0	40	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05
99	mean	0.001	40	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05
99	mean	0.01	40	0.000885885885885886	0.000885885885885886	0.000885885885885886	0.000885885885885886
99	median	0	40	0.00012012012012012	0.00012012012012012	0.00012012012012012	0.00012012012012012
99	median	0.001	40	0.000165165165165165	0.000165165165165165	0.000165165165165165	0.000165165165165165
99	median	0.01	40	0	0	0	0
11	coverage	0	60	0.173598834935469	0.173603603603604	0.173601173605563	0.173601173605563
11	coverage	0.001	60	0.17338947407245	0.173393393393393	0.173391400651702	0.173391400651702
11	coverage	0.01	60	0.173249332744108	0.173258258258258	0.173253666260424	0.173253666260424
11	mean	0	60	0.171600572937207	0.171606606606607	0.171603523157411	0.171603523157411
11	mean	0.001	60	0.172081902764879	0.172087087087087	0.17208444089424	0.17208444089424
11	mean	0.01	60	0.172590150263418	0.172597597597598	0.172593785995679	0.172593785995679
11	median	0	60	0.171602395788575	0.171606606606607	0.171604465941019	0.171604465941019
11	median	0.001	60	0.172765120233829	0.172777777777778	0.172771277461561	0.172771277461561
11	median	0.01	60	0.174120542039521	0.174129129129129	0.174124732843626	0.174124732843626
15	coverage	0	60	0.536341328549839	0.544159159159159	0.539628927711207	0.539628927711207
15	coverage	0.001	60	0.534990246081011	0.542792792792793	0.538270381591046	0.538270381591046
15	coverage	0.01	60	0.524446847766596	0.531921921921922	0.527600979905351	0.527600979905351
15	mean	0	60	0.527688014242297	0.535285285285285	0.530898617751362	0.530898617751362
15	mean	0.001	60	0.525950065527722	0.533528528528529	0.52914809524818	0.52914809524818
15	mean	0.01	60	0.515790995034545	0.523093093093093	0.518878882820789	0.518878882820789
15	median	0	60	0.531142849297622	0.539039039039039	0.534469338791655	0.534469338791655
15	median	0.001	60	0.533401036604975	0.541186186186186	0.536672190422853	0.536672190422853
15	median	0.01	60	0.504354418917851	0.511351351351351	0.507343428417813	0.507343428417813
19	coverage	0	60	0.561435735833579	0.56990990990991	0.564939156745127	0.564939156745127
19	coverage	0.001	60	0.559894548454704	0.568393393393393	0.563407030073432	0.563407030073432
19	coverage	0.01	60	0.547229273984798	0.55524024024024	0.550562735534553	0.550562735534553
19	mean	0	60	0.553375947049152	0.561636636636637	0.556809226238787	0.556809226238787
19	mean	0.001	60	0.552304062378344	0.560600600600601	0.555740538234106	0.555740538234106
19	mean	0.01	60	0.539762028427854	0.547687687687688	0.543073257929973	0.543073257929973
19	median	0	60	0.544916029635095	0.552942942942943	0.548266153863581	0.548266153863581
19	median	0.001	60	0.542699858796188	0.550780780780781	0.546066709541997	0.546066709541997
19	median	0.01	60	0.543979488295391	0.552072072072072	0.547354563777685	0.547354563777685
23	coverage	0	60	0.579711379531595	0.588753753753754	0.583415654490525	0.583415654490525
23	coverage	0.001	60	0.577858482717213	0.586951951951952	0.581575793181972	0.581575793181972
23	coverage	0.01	60	0.562643793792987	0.571216216216216	0.566183752980883	0.566183752980883
23	mean	0	60	0.572120166068078	0.581006006006006	0.57577582869498	0.57577582869498
23	mean	0.001	60	0.570795334429824	0.579684684684685	0.574445815990069	0.574445815990069
23	mean	0.01	60	0.555139564280149	0.563498498498499	0.55860746520849	0.55860746520849
23	median	0	60	0.579183401568357	0.588243243243243	0.582893765793062	0.582893765793062
23	median	0.001	60	0.578286262611135	0.587417417417417	0.582013366443142	0.582013366443142
23	median	0.01	60	0.555267251102245	0.563483483483484	0.558673875215558	0.558673875215558
27	coverage	0	60	0.591912226384159	0.601486486486487	0.595799722503406	0.595799722503406
27	coverage	0.001	60	0.589935536388086	0.599474474474474	0.593791547107185	0.593791547107185
27	coverage	0.01	60	0.570977317693038	0.579954954954955	0.574664503943987	0.574664503943987
27	mean	0	60	0.585218132891656	0.594489489489489	0.589004410026504	0.589004410026504
27	mean	0.001	60	0.583147446846639	0.592417417417417	0.586917322247486	0.586917322247486
27	mean	0.01	60	0.564202260320001	0.572912912912913	0.567799465611289	0.567799465611289
27	median	0	60	0.577459311148564	0.586681681681682	0.581236728766056	0.581236728766056
27	median	0.001	60	0.576432436249451	0.58554054054054	0.580160783753528	0.580160783753528
27	median	0.01	60	0.571585350812677	0.580555555555556	0.575272379914691	0.575272379914691
31	coverage	0	60	0.600824231332462	0.610585585585586	0.604760113506965	0.604760113506965
31	coverage	0.001	60	0.598184783358448	0.607882882882883	0.602079421263585	0.602079421263585
31	coverage	0.01	60	0.574631969724092	0.583588588588589	0.57830185158672	0.57830185158672
31	mean	0	60	0.595073366038986	0.604594594594595	0.598923592040095	0.598923592040095
31	mean	0.001	60	0.591941909987908	0.601516516516516	0.595801021351117	0.595801021351117
31	mean	0.01	60	0.569005786944432	0.577852852852853	0.572640018450399	0.572640018450399
31	median	0	60	0.598743677975526	0.608438438438438	0.602653162199291	0.602653162199291
31	median	0.001	60	0.598027837053469	0.607897897897898	0.601983244008858	0.601983244008858
31	median	0.01	60	0.573580507149353	0.582507507507507	0.577244928330298	0.577244928330298
35	coverage	0	60	0.625870756618371	0.636351351351351	0.630004789077896	0.630004789077896
35	coverage	0.001	60	0.622508336426181	0.632942942942943	0.626609465774058	0.626609465774058
35	coverage	0.01	60	0.595886865518583	0.605315315315315	0.599676607018759	0.599676607018759
35	mean	0	60	0.620535425781603	0.630720720720721	0.624567970388103	0.624567970388103
35	mean	0.001	60	0.617068398376729	0.627312312312312	0.621109078160952	0.621109078160952
35	mean	0.01	60	0.591267024676625	0.600705705705706	0.595076694253356	0.595076694253356
35	median	0	60	0.620230155044216	0.630540540540541	0.624296525059863	0.624296525059863
35	median	0.001	60	0.612389386019358	0.622252252252252	0.616294462881258	0.616294462881258
35	median	0.01	60	0.595739447891303	0.60536036036036	0.599597504565227	0.599597504565227
39	coverage	0	60	0.632612475943724	0.643243243243243	0.636771764971332	0.636771764971332
39	coverage	0.001	60	0.629016498166979	0.639654654654655	0.633177437898065	0.633177437898065
39	coverage	0.01	60	0.599397560201932	0.608903903903904	0.603206858984282	0.603206858984282
39	mean	0	60	0.628571467105114	0.639024024024024	0.632685395857462	0.632685395857462
39	mean	0.001	60	0.624674285946244	0.63509009009009	0.62875546465456	0.62875546465456
39	mean	0.01	60	0.595142814124947	0.604594594594595	0.598949045094353	0.598949045094353
39	median	0	60	0.62494927600322	0.63521021021021	0.62900115478088	0.62900115478088
39	median	0.001	60	0.628949065213783	0.639804804804805	0.633193393166004	0.633193393166004
39	median	0.01	60	0.596814094697154	0.606186186186186	0.600581897132705	0.600581897132705
43	coverage	0	60	0.637100650170134	0.647882882882883	0.64130659946214	0.64130659946214
43	coverage	0.001	60	0.632863788486756	0.643513513513513	0.637017141791373	0.637017141791373
43	coverage	0.01	60	0.59855542149989	0.607972972972973	0.602328230109642	0.602328230109642
43	mean	0	60	0.633154187616237	0.643783783783784	0.637305502033958	0.637305502033958
43	mean	0.001	60	0.628829546884996	0.639429429429429	0.632973189809711	0.632973189809711
43	mean	0.01	60	0.594543502817547	0.603873873873874	0.598293085982417	0.598293085982417
43	median	0	60	0.637037498695673	0.647972972972973	0.6412933315511	0.6412933315511
43	median	0.001	60	0.620625839773106	0.630705705705706	0.624597257448438	0.624597257448438
43	median	0.01	60	0.584921813072939	0.593948948948949	0.588583865346073	0.588583865346073
47	coverage	0	60	0.640070824723766	0.651036036036036	0.644338753760325	0.644338753760325
47	coverage	0.001	60	0.636336732711265	0.647147147147147	0.64054142618811	0.64054142618811
47	coverage	0.01	60	0.596460153031483	0.605855855855856	0.600231372291198	0.600231372291198
47	mean	0	60	0.636500016941023	0.647252252252252	0.640690957220486	0.640690957220486
47	mean	0.001	60	0.632717027308362	0.643468468468469	0.636913197214215	0.636913197214215
47	mean	0.01	60	0.592603995521086	0.601921921921922	0.596358873188654	0.596358873188654
47	median	0	60	0.626641476324824	0.636996996996997	0.630709108454846	0.630709108454846
47	median	0.001	60	0.636900319867271	0.647867867867868	0.641168696354987	0.641168696354987
47	median	0.01	60	0.592278780238589	0.601441441441441	0.595967814644323	0.595967814644323
51	coverage	0	60	0.645236842091268	0.656351351351351	0.649531701571688	0.649531701571688
51	coverage	0.001	60	0.641493348697357	0.652507507507508	0.645753360754251	0.645753360754251
51	coverage	0.01	60	0.595207656676915	0.604444444444444	0.598921076177409	0.598921076177409
51	mean	0	60	0.64143186789651	0.652402402402402	0.64568702426365	0.64568702426365
51	mean	0.001	60	0.637305937090293	0.648258258258258	0.641569263176206	0.641569263176206
51	mean	0.01	60	0.591191060701411	0.600405405405405	0.594905556837397	0.594905556837397
51	median	0	60	0.645163132017558	0.656276276276276	0.649457341497328	0.649457341497328
51	median	0.001	60	0.62843449342662	0.639009009009009	0.632584623174587	0.632584623174587
51	median	0.01	60	0.595580224627474	0.60484984984985	0.599309250557901	0.599309250557901
55	coverage	0	60	0.661895319333739	0.670075075075075	0.665043033383775	0.665043033383775
55	coverage	0.001	60	0.657658669655792	0.665795795795796	0.660796201470545	0.660796201470545
55	coverage	0.01	60	0.606897899783297	0.613393393393393	0.609534964571576	0.609534964571576
55	mean	0	60	0.659135849503519	0.667117117117117	0.662229904872394	0.662229904872394
55	mean	0.001	60	0.65474092871455	0.662882882882883	0.657890370670065	0.657890370670065
55	mean	0.01	60	0.603655599808352	0.61012012012012	0.606289000182042	0.606289000182042
55	median	0	60	0.655045461026367	0.663183183183183	0.65821121715061	0.65821121715061
55	median	0.001	60	0.656283042164133	0.664354354354354	0.65939947997507	0.65939947997507
55	median	0.01	60	0.606413331945666	0.613168168168168	0.609158421056791	0.609158421056791
59	coverage	0	60	0.674232927637573	0.682582582582583	0.677408466831083	0.677408466831083
59	coverage	0.001	60	0.669221864888094	0.677627627627628	0.672426251579694	0.672426251579694
59	coverage	0.01	60	0.616270853351875	0.622852852852853	0.618923439052395	0.618923439052395
59	mean	0	60	0.671869345683317	0.68027027027027	0.675069555009923	0.675069555009923
59	mean	0.001	60	0.666805871866364	0.675255255255255	0.670042903649318	0.670042903649318
59	mean	0.01	60	0.613745282730361	0.62021021021021	0.616358714737286	0.616358714737286
59	median	0	60	0.671990729625605	0.680195195195195	0.675120436615648	0.675120436615648
59	median	0.001	60	0.669371171712162	0.678213213213213	0.672736027918422	0.672736027918422
59	median	0.01	60	0.616746924927756	0.623423423423423	0.619437395652873	0.619437395652873
63	coverage	0	60	0.687902945993981	0.695285285285285	0.690706726163256	0.690706726163256
63	coverage	0.001	60	0.682878012354954	0.69021021021021	0.685697790082729	0.685697790082729
63	coverage	0.01	60	0.625297426640164	0.630720720720721	0.627545220779421	0.627545220779421
63	mean	0	60	0.685745780738069	0.693108108108108	0.688559888824583	0.688559888824583
63	mean	0.001	60	0.681115748409541	0.688468468468468	0.683939877160698	0.683939877160698
63	mean	0.01	60	0.62269481883348	0.628183183183183	0.624973260382159	0.624973260382159
63	median	0	60	0.688266934189404	0.696111111111111	0.691239904247307	0.691239904247307
63	median	0.001	60	0.674450413361011	0.680840840840841	0.6769707164615	0.6769707164615
63	median	0.01	60	0.623099840052927	0.628243243243243	0.625233353104952	0.625233353104952
67	coverage	0	60	0.701313209534555	0.709384384384384	0.704298339589122	0.704298339589122
67	coverage	0.001	60	0.696547712488942	0.704429429429429	0.699478509654157	0.699478509654157
67	coverage	0.01	60	0.636470696845019	0.642297297297297	0.638850878134075	0.638850878134075
67	mean	0	60	0.699713683562724	0.707822822822823	0.702712848009056	0.702712848009056
67	mean	0.001	60	0.695111543374717	0.703003003003003	0.698045449807359	0.698045449807359
67	mean	0.01	60	0.634670351345166	0.64039039039039	0.637011449583065	0.637011449583065
67	median	0	60	0.692847453791806	0.699984984984985	0.69555030201746	0.69555030201746
67	median	0.001	60	0.695928940168518	0.703648648648649	0.698814307717712	0.698814307717712
67	median	0.01	60	0.621360001067242	0.625825825825826	0.623244572706875	0.623244572706875
71	coverage	0	60	0.708575186762297	0.717102102102102	0.711651256909678	0.711651256909678
71	coverage	0.001	60	0.70450370914031	0.712927927927928	0.707575590505668	0.707575590505668
71	coverage	0.01	60	0.638933961565773	0.645165165165165	0.641479042930029	0.641479042930029
71	mean	0	60	0.707041321878988	0.715690690690691	0.710172228094773	0.710172228094773
71	mean	0.001	60	0.703255905037339	0.711681681681682	0.706346869017272	0.706346869017272
71	mean	0.01	60	0.637309941172125	0.643618618618619	0.63987629674961	0.63987629674961
71	median	0	60	0.708575186762297	0.717102102102102	0.711651256909678	0.711651256909678
71	median	0.001	60	0.703820372763328	0.712567567567568	0.707007752450159	0.707007752450159
71	median	0.01	60	0.638718007561063	0.645405405405405	0.641435819618369	0.641435819618369
75	coverage	0	60	0.717013157184179	0.723708708708709	0.719520061866805	0.719520061866805
75	coverage	0.001	60	0.71334844590753	0.71981981981982	0.715800146260788	0.715800146260788
75	coverage	0.01	60	0.640332970241254	0.645375375375375	0.64242851010564	0.64242851010564
75	mean	0	60	0.71596954874535	0.722657657657658	0.718475172679658	0.718475172679658
75	mean	0.001	60	0.712310960629332	0.718798798798799	0.714771345973854	0.714771345973854
75	mean	0.01	60	0.638910934380334	0.643933933933934	0.6409998283389	0.6409998283389
75	median	0	60	0.705927424443076	0.711996996996997	0.708254236631124	0.708254236631124
75	median	0.001	60	0.703862196919244	0.70948948948949	0.706031685844578	0.706031685844578
75	median	0.01	60	0.626684133276426	0.630630630630631	0.628360789972797	0.628360789972797
79	coverage	0	60	0.72082620821951	0.727672672672673	0.72337947742355	0.72337947742355
79	coverage	0.001	60	0.717566909749707	0.724324324324324	0.720103279445292	0.720103279445292
79	coverage	0.01	60	0.632639184511195	0.637762762762763	0.634791075193177	0.634791075193177
79	mean	0	60	0.719758775328269	0.726651651651652	0.722335542988439	0.722335542988439
79	mean	0.001	60	0.716283583003695	0.723138138138138	0.718858023502086	0.718858023502086
79	mean	0.01	60	0.630821239070104	0.636081081081081	0.633028539299843	0.633028539299843
79	median	0	60	0.719404679234542	0.725960960960961	0.721860521585088	0.721860521585088
79	median	0.001	60	0.715689399369867	0.721981981981982	0.718065121770719	0.718065121770719
79	median	0.01	60	0.633158532833666	0.638438438438438	0.635372511165581	0.635372511165581
83	coverage	0	60	0.722882045752763	0.729954954954955	0.725506802569572	0.725506802569572
83	coverage	0.001	60	0.719239853452475	0.726171171171171	0.721840977150649	0.721840977150649
83	coverage	0.01	60	0.61402681791203	0.619339339339339	0.616293072267629	0.616293072267629
83	mean	0	60	0.721623651585133	0.728693693693694	0.724252494060392	0.724252494060392
83	mean	0.001	60	0.717964854287829	0.724894894894895	0.72057015904084	0.72057015904084
83	mean	0.01	60	0.612344856363672	0.617762762762763	0.614646806453766	0.614646806453766
83	median	0	60	0.721892041627009	0.729249249249249	0.724618632366748	0.724618632366748
83	median	0.001	60	0.719104350179502	0.726081081081081	0.721723880874635	0.721723880874635
83	median	0.01	60	0.566113553588879	0.570840840840841	0.568168209558717	0.568168209558717
87	coverage	0	60	0.723262939301312	0.730405405405405	0.725910657954667	0.725910657954667
87	coverage	0.001	60	0.71893178551785	0.725975975975976	0.72157717602041	0.72157717602041
87	coverage	0.01	60	0.578305497642994	0.583618618618619	0.58061482986038	0.58061482986038
87	mean	0	60	0.722114190930474	0.729279279279279	0.72477620872368	0.72477620872368
87	mean	0.001	60	0.717764226373965	0.724864864864865	0.720435611980469	0.720435611980469
87	mean	0.01	60	0.577270951178241	0.582612612612613	0.579590872592432	0.579590872592432
87	median	0	60	0.715150822485345	0.720945945945946	0.717356930349126	0.717356930349126
87	median	0.001	60	0.70901707899323	0.716306306306306	0.711774114661237	0.711774114661237
87	median	0.01	60	0.432078428699933	0.434459459459459	0.433198164836772	0.433198164836772
91	coverage	0	60	0.721762566748348	0.728963963963964	0.724443888953694	0.724443888953694
91	coverage	0.001	60	0.714807410779871	0.721951951951952	0.717505318063909	0.717505318063909
91	coverage	0.01	60	0.482030568433395	0.486306306306306	0.483954692156151	0.483954692156151
91	mean	0	60	0.720751898500538	0.728033033033033	0.723463888670106	0.723463888670106
91	mean	0.001	60	0.713698166896604	0.720915915915916	0.716429836258118	0.716429836258118
91	mean	0.01	60	0.482324670603881	0.486546546546547	0.484224946595128	0.484224946595128
91	median	0	60	0.721762566748348	0.728963963963964	0.724443888953694	0.724443888953694
91	median	0.001	60	0.687195664020292	0.691546546546547	0.688954443692059	0.688954443692059
91	median	0.01	60	0.18469140387806	0.185675675675676	0.185169689369871	0.185169689369871
95	coverage	0	60	0.707678365411454	0.71512012012012	0.710501556895755	0.710501556895755
95	coverage	0.001	60	0.692434567852267	0.6996996996997	0.6952573611683	0.6952573611683
95	coverage	0.01	60	0.00372372372372372	0.00372372372372372	0.00372372372372372	0.00372372372372372
95	mean	0	60	0.706310146245112	0.713783783783784	0.709152334983044	0.709152334983044
95	mean	0.001	60	0.691144219139035	0.698513513513514	0.694012559227343	0.694012559227343
95	mean	0.01	60	0.00393393393393393	0.00393393393393393	0.00393393393393393	0.00393393393393393
95	median	0	60	0.554969154272422	0.557102102102102	0.555938138560276	0.555938138560276
95	median	0.001	60	0.656696705010385	0.661576576576577	0.658738509911281	0.658738509911281
95	median	0.01	60	0.00151651651651652	0.00151651651651652	0.00151651651651652	0.00151651651651652
99	coverage	0	60	0.000225225225225225	0.000225225225225225	0.000225225225225225	0.000225225225225225
99	coverage	0.001	60	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05
99	coverage	0.01	60	0.000255255255255255	0.000255255255255255	0.000255255255255255	0.000255255255255255
99	mean	0	60	0.000225225225225225	0.000225225225225225	0.000225225225225225	0.000225225225225225
99	mean	0.001	60	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05	3.003003003003e-05
99	mean	0.01	60	0.000285285285285285	0.000285285285285285	0.000285285285285285	0.000285285285285285
99	median	0	60	0.000870870870870871	0.000870870870870871	0.000870870870870871	0.000870870870870871
99	median	0.001	60	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05	6.00600600600601e-05
99	median	0.01	60	0	0	0	0
11	coverage	0	80	0.17034519668183	0.170345345345345	0.170345270643778	0.170345270643778
11	coverage	0.001	80	0.170810662147296	0.170810810810811	0.170810736109244	0.170810736109244
11	coverage	0.01	80	0.169324175660809	0.169324324324324	0.169324249622757	0.169324249622757
11	mean	0	80	0.169174025510659	0.169174174174174	0.169174099472607	0.169174099472607
11	mean	0.001	80	0.169504355840989	0.169504504504504	0.169504429802937	0.169504429802937
11	mean	0.01	80	0.169324175660809	0.169324324324324	0.169324249622757	0.169324249622757
11	median	0	80	0.168768620105254	0.168768768768769	0.168768694067202	0.168768694067202
11	median	0.001	80	0.16992477626141	0.169924924924925	0.169924850223358	0.169924850223358
11	median	0.01	80	0.171861713198347	0.171861861861862	0.171861787160295	0.171861787160295
15	coverage	0	80	0.584784373156683	0.59481981981982	0.588797161429131	0.588797161429131
15	coverage	0.001	80	0.583301892026821	0.593138138138138	0.587247244964684	0.587247244964684
15	coverage	0.01	80	0.573845711689054	0.583243243243243	0.577639979403629	0.577639979403629
15	mean	0	80	0.575624947772177	0.58539039039039	0.579561702040336	0.579561702040336
15	mean	0.001	80	0.57541675306894	0.584954954954955	0.579264088122008	0.579264088122008
15	mean	0.01	80	0.565673512195123	0.57490990990991	0.569425286584877	0.569425286584877
15	median	0	80	0.579049248940608	0.588888888888889	0.583006973999268	0.583006973999268
15	median	0.001	80	0.579191351357545	0.588918918918919	0.58309308560347	0.58309308560347
15	median	0.01	80	0.557757664788223	0.566741741741742	0.561445470686507	0.561445470686507
19	coverage	0	80	0.607290714668967	0.617882882882883	0.611465423318791	0.611465423318791
19	coverage	0.001	80	0.606894140230093	0.617432432432432	0.61104158844944	0.61104158844944
19	coverage	0.01	80	0.59511740104259	0.605165165165165	0.599107839521343	0.599107839521343
19	mean	0	80	0.600357214366385	0.610720720720721	0.604460839554182	0.604460839554182
19	mean	0.001	80	0.59972795338936	0.61012012012012	0.603837718366223	0.603837718366223
19	mean	0.01	80	0.588190880376283	0.597822822822823	0.592048414800766	0.592048414800766
19	median	0	80	0.606532277218966	0.617222222222222	0.610754164225195	0.610754164225195
19	median	0.001	80	0.600079083231431	0.610495495495496	0.604220003881225	0.604220003881225
19	median	0.01	80	0.58083508624871	0.59039039039039	0.584699388458895	0.584699388458895
23	coverage	0	80	0.624741001461187	0.635885885885886	0.629067440426637	0.629067440426637
23	coverage	0.001	80	0.624055066540317	0.63503003003003	0.628309370345808	0.628309370345808
23	coverage	0.01	80	0.609337160343313	0.619834834834835	0.613467132373895	0.613467132373895
