A,L18,-86271.00600534643,5
A,L10,-86519.6101703102,5
A,L5,-86746.1443045148,5
A,E,-87026.5527446646,5
A,L34,-84655.14811584142,6
A,A,-84678.0479398677,6
A,L33,-84678.0479398677,6
A,L22,-84678.0479398677,6
A,L21,-84678.0479398677,6
A,L37,-84693.76943606432,6
A,L32,-84749.64568444534,6
A,D,-84781.36133704819,6
A,L13,-84790.68023077569,6
A,L36,-84800.49951274632,6
A,L11,-84839.28246873675,6
A,L3,-84865.40276050002,6
A,L38,-84894.90877295079,6
A,L9,-84930.0540138354,6
A,L35,-84949.76763827994,6
A,L20,-84979.48752629591,6
A,B,-85060.25675659107,6
A,L24,-85063.40259457745,6
A,L12,-85155.15789907023,6
A,L7,-85155.15789907023,6
A,L2,-85258.14794935902,6
A,L23,-85447.32188824023,6
A,L10,-85658.88534890921,6
A,L8,-85862.08051879765,6
A,L6,-86015.13866465841,6
A,L14,-86015.13866465841,6
A,L19,-86037.95964326932,6
A,L4,-86244.28934148996,6
A,C,-86244.28934148996,6
A,L15,-86282.6305692126,6
A,L17,-86322.53662910376,6
A,L1,-86329.35527882073,6
A,L18,-86347.7556675771,6
A,L16,-86442.67015874098,6
A,L5,-86542.87167283626,6
A,E,-87348.01131499617,6
A,L34,-84720.88117283146,7
A,L32,-84757.49137316307,7
A,L37,-84769.25655555681,7
A,A,-84781.44446173999,7
A,L33,-84781.44446173999,7
A,L22,-84781.44446173999,7
A,L21,-84781.44446173999,7
A,L13,-84824.89069563852,7
A,L11,-84850.65961547628,7
A,D,-84894.56391654145,7
A,L3,-84896.56356500743,7
A,L38,-84920.66569744842,7
A,L35,-84936.73633607668,7
A,L9,-85031.48119435114,7
A,L36,-85056.86982515377,7
A,L20,-85059.27074236998,7
A,B,-85149.85807661737,7
A,L7,-85194.00254332871,7
A,L12,-85194.00254332871,7
A,L24,-85246.78640674053,7
A,L2,-85287.95227390579,7
A,L23,-85613.94379643707,7
A,L19,-86050.64091032567,7
A,L8,-86054.38530930177,7
A,L6,-86092.07754859971,7
A,L14,-86092.07754859971,7
A,L1,-86322.81624981311,7
A,L4,-86422.79892417915,7
A,C,-86422.79892417915,7
A,L15,-86431.43512204698,7
A,L17,-86491.85617420512,7
A,L18,-86528.01060577751,7
A,L16,-86616.09533258805,7
A,L10,-86616.16231666667,7
A,L5,-86712.09191818927,7
A,E,-87364.28336194619,7
A,L32,-84994.62511801744,8
A,A,-85028.31566977661,8
A,L33,-85028.31566977661,8
A,L22,-85028.31566977661,8
A,L21,-85028.31566977661,8
A,L34,-85063.91950255656,8
A,L37,-85078.70781395213,8
A,L13,-85117.7588679513,8
A,L11,-85120.50958497911,8
A,D,-85186.80562894898,8
A,L36,-85221.70244991382,8
A,L35,-85232.33018546388,8
A,L3,-85235.49757123631,8
A,L38,-85256.2673366456,8
A,L9,-85322.9857891427,8
A,L20,-85390.96336526058,8
A,B,-85397.44715820826,8
A,L2,-85535.48319404028,8
A,L7,-85575.0218442535,8
A,L12,-85575.0218442535,8
A,L24,-85601.65987173782,8
A,L23,-85899.52420237017,8
A,L8,-86371.76116788566,8
A,L10,-86412.2284912052,8
A,L19,-86426.93968027631,8
A,L6,-86480.19307425944,8
A,L14,-86480.19307425944,8
A,L1,-86659.99651570618,8
A,L4,-86743.19429899711,8
A,C,-86743.19429899711,8
A,L15,-86764.53077269734,8
A,L18,-86897.90477795711,8
A,L17,-86915.99346358761,8
A,L5,-86932.61541637196,8
A,L16,-86973.43201040738,8
A,E,-87540.4403728948,8
A,L21,-84749.48693698594,9
A,A,-84749.48693698595,9
A,L33,-84749.48693698595,9
A,L22,-84749.48693698595,9
A,L34,-84781.42066197864,9
A,D,-84795.59903688545,9
A,L32,-84796.56217036603,9
A,L37,-84809.66541231703,9
A,L13,-84923.28407542646,9
A,L36,-84926.5011462358,9
A,L35,-84949.19452285788,9
A,L38,-84949.57399420765,9
A,L11,-84970.56847557495,9
A,L3,-85017.23581610632,9
A,B,-85035.73541442638,9
A,L9,-85078.76766569982,9
A,L20,-85150.18498725211,9
A,L2,-85173.76129887663,9
A,L12,-85194.16553871515,9
A,L7,-85194.16553871515,9
A,L24,-85390.76616003503,9
A,L23,-85851.77297947701,9
A,L10,-85936.37181401957,9
A,L1,-86066.83238738395,9
A,L19,-86306.40812905814,9
A,L8,-86358.22035238288,9
A,L6,-86496.8701416128,9
A,L14,-86496.8701416128,9
A,L4,-86646.7704725031,9
A,C,-86646.7704725031,9
A,L17,-86685.31688459321,9
A,L15,-86692.28001819049,9
A,L16,-86800.78928496841,9
A,L18,-86846.03982489558,9
A,L5,-87191.61021294152,9
A,E,-87531.74776565854,9
A,L34,-84873.74347141176,10
A,A,-84908.83858585989,10
A,L33,-84908.83858585989,10
A,L22,-84908.83858585989,10
A,L21,-84908.83858585989,10
A,L37,-84943.06424789494,10
A,L36,-85028.6022891125,10
A,L13,-85043.91192034137,10
A,D,-85062.19133495577,10
A,L11,-85070.12020522365,10
A,L32,-85087.8766660058,10
A,L3,-85092.97453519871,10
A,B,-85116.92136268195,10
A,L38,-85140.51695064454,10
A,L12,-85209.02985159714,10
A,L7,-85209.02985159714,10
A,L9,-85225.78283474359,10
A,L35,-85237.94126404371,10
A,L2,-85255.0339666646,10
A,L20,-85275.97630358851,10
A,L10,-85502.34672274772,10
A,L24,-85510.22800758271,10
A,L23,-85906.23135425769,10
A,L1,-86002.96665292203,10
A,L19,-86357.30045462829,10
A,L8,-86447.16198971172,10
A,L6,-86458.70035575124,10
A,L14,-86458.70035575124,10
A,L4,-86654.39464808023,10
A,C,-86654.39464808023,10
A,L15,-86674.11457861224,10
A,L17,-86723.44174672445,10
A,L18,-86816.49548926415,10
A,L16,-86887.31517330134,10
A,L5,-87221.00051817791,10
A,E,-87356.93082274412,10
A,L34,-84963.6304263707,11
A,L32,-84970.20546974658,11
A,A,-85074.00688213937,11
A,L21,-85074.00688213937,11
A,L33,-85074.00688213937,11
A,L22,-85074.00688213937,11
A,L37,-85078.08319333452,11
A,L3,-85143.08443492888,11
A,L38,-85186.66231117319,11
A,D,-85206.81663892957,11
A,L35,-85231.57949783062,11
A,L13,-85255.59247910859,11
A,L11,-85258.36144190659,11
A,L36,-85317.91304187194,11
A,L9,-85353.93764410933,11
A,B,-85387.14830342378,11
A,L12,-85449.76961624506,11
A,L7,-85449.76961624506,11
A,L20,-85465.63268057822,11
A,L24,-85497.66306473805,11
A,L2,-85539.05810928566,11
A,L23,-85734.99265199159,11
A,L1,-86227.2952295219,11
A,L8,-86235.51967493762,11
A,L19,-86290.30248751177,11
A,L6,-86307.59563776631,11
A,L14,-86307.59563776631,11
A,L4,-86548.66109622201,11
A,C,-86548.66109622201,11
A,L15,-86560.20146773067,11
A,L17,-86594.68234293655,11
A,L18,-86701.85487563656,11
A,L16,-86746.6124535718,11
A,L10,-87075.26943890408,11
A,E,-87088.11441489377,11
A,L5,-87126.78758359078,11
A,L34,-84638.16361368254,12
A,A,-84671.09484996155,12
A,L21,-84671.09484996155,12
A,L33,-84671.09484996155,12
A,L22,-84671.09484996155,12
A,L37,-84703.43184413419,12
A,L32,-84739.23498954007,12
A,D,-84783.116256972,12
A,L36,-84786.16329650793,12
A,L38,-84835.88107885956,12
A,L3,-84855.25090049142,12
A,B,-84878.3173569382,12
A,L35,-84891.40538207651,12
A,L13,-84912.36340969222,12
A,L11,-84915.1652024038,12
A,L2,-84947.38475834588,12
A,L12,-84987.89296963759,12
A,L7,-84987.89296963759,12
A,L9,-85005.1069764246,12
A,L20,-85097.3495579677,12
A,L24,-85295.91797592318,12
A,L23,-85599.9059053697,12
A,L10,-85743.56187807479,12
A,L19,-86121.05884789792,12
A,L1,-86214.2991925387,12
A,L8,-86247.89780213249,12
A,L6,-86298.76083375629,12
A,L14,-86298.76083375629,12
A,L4,-86455.12030910917,12
A,C,-86455.12030910917,12
A,L15,-86499.32370863724,12
A,L17,-86524.17755887985,12
A,L16,-86570.20895822717,12
A,L18,-86626.24527591397,12
A,L5,-87126.05482633116,12
A,E,-87569.18437235388,12
A,L32,-84269.24296772211,13
A,L34,-84332.84777667485,13
A,A,-84378.41954754457,13
A,L21,-84378.41954754457,13
A,L33,-84378.41954754457,13
A,L22,-84378.41954754457,13
A,L37,-84424.19279290955,13
A,D,-84430.0134589484,13
A,L35,-84437.01914488703,13
A,L3,-84470.51279988217,13
A,L38,-84497.80101516271,13
A,L13,-84514.81476982628,13
A,L36,-84533.89984792488,13
A,L11,-84539.65407744673,13
A,B,-84654.72975870264,13
A,L9,-84670.92296369975,13
A,L2,-84723.77685734683,13
A,L7,-84776.02215162873,13
A,L12,-84776.02215162873,13
A,L20,-84790.17549815156,13
A,L24,-84963.61723173967,13
A,L23,-85197.89373262129,13
A,L6,-85497.80906938412,13
A,L14,-85497.80906938412,13
A,L8,-85606.50734125331,13
A,L19,-85661.58211062716,13
A,L1,-85727.21616341786,13
A,L18,-85861.42522311567,13
A,L4,-85882.81755241135,13
A,C,-85882.81755241135,13
A,L15,-85910.67526730205,13
A,L10,-86012.87645690155,13
A,L17,-86018.24257748312,13
A,L16,-86070.54409441841,13
A,L5,-86442.34928817756,13
A,E,-86927.21737480488,13
A,L34,-84830.4615611411,14
A,L32,-84856.6306462434,14
A,A,-84952.96426963044,14
A,L33,-84952.96426963044,14
A,L22,-84952.96426963044,14
A,L21,-84952.96426963044,14
A,L37,-84966.92196076151,14
A,L13,-85011.5518979604,14
A,L11,-85058.91655357057,14
A,L3,-85068.08337289785,14
A,D,-85128.36614160173,14
A,L38,-85162.28669278094,14
A,B,-85166.19115401112,14
A,L36,-85180.60489482176,14
A,L35,-85237.10341859853,14
A,L7,-85257.02925371248,14
A,L12,-85257.02925371248,14
A,L2,-85281.2899535049,14
A,L9,-85296.65815873147,14
A,L20,-85347.82405381833,14
A,L24,-85528.41401298135,14
A,L23,-85823.02042987512,14
A,L19,-86209.14855996874,14
A,L1,-86235.12384550742,14
A,L8,-86446.319196975,14
A,L10,-86451.09732386004,14
A,L6,-86543.42198486047,14
A,L14,-86543.42198486047,14
A,L4,-86659.54608135569,14
A,C,-86659.54608135569,14
A,L15,-86680.5738958501,14
A,L17,-86806.5763032604,14
A,L16,-86910.21275747663,14
A,L18,-86992.73609343858,14
A,L5,-87389.04989640877,14
A,E,-87623.50930735187,14
A,L32,-84368.31866033953,15
A,L34,-84493.88526179161,15
A,A,-84620.50438375554,15
A,L33,-84620.50438375554,15
A,L22,-84620.50438375554,15
A,L21,-84620.50438375554,15
A,L37,-84651.7013224294,15
A,L13,-84688.32255833368,15
A,L3,-84690.9747504481,15
A,L11,-84712.70845033953,15
A,D,-84757.96161407523,15
A,L9,-84837.70857904907,15
A,L20,-84886.79965759702,15
A,L36,-84887.52332719765,15
A,B,-84933.6254953079,15
A,L35,-84954.02532376972,15
A,L38,-84983.11085608922,15
A,L12,-84996.0961570432,15
A,L7,-84996.0961570432,15
A,L2,-85140.80560171387,15
A,L24,-85183.36216099789,15
A,L23,-85649.58999927732,15
A,L1,-85961.54205591639,15
A,L19,-86037.38009395747,15
A,L6,-86143.18775972334,15
A,L14,-86143.18775972334,15
A,L8,-86186.76413787062,15
A,L4,-86499.88525539191,15
A,C,-86499.88525539191,15
A,L10,-86514.27664316882,15
A,L17,-86532.12144767288,15
A,L15,-86659.79054495852,15
A,L18,-86659.98787166989,15
A,L5,-86721.1832599712,15
A,L16,-86734.69788089291,15
A,E,-87079.91346172745,15
A,L34,-84820.01695788669,16
A,A,-84872.73380006907,16
A,L33,-84872.73380006907,16
A,L22,-84872.73380006907,16
A,L21,-84872.73380006907,16
A,L32,-84880.2385456682,16
A,L37,-84900.36149626956,16
A,L36,-84918.76519916521,16
A,D,-84944.22033589947,16
A,L13,-84967.3118584661,16
A,L11,-85024.88553819768,16
A,L3,-85056.91015336246,16
A,L38,-85118.09714706513,16
A,L9,-85151.15225818116,16
A,L35,-85161.06468107976,16
A,L20,-85178.98498757315,16
A,B,-85310.22497044317,16
A,L12,-85415.41822977367,16
A,L7,-85415.41822977367,16
A,L24,-85417.55316906936,16
A,L2,-85517.37641775758,16
A,L23,-85855.35838596079,16
A,L10,-86135.28304020215,16
A,L19,-86415.20613475873,16
A,L8,-86419.96565612318,16
A,L14,-86428.16628623093,16
A,L6,-86428.16628623093,16
A,L1,-86610.1289001656,16
A,L18,-86771.32284881888,16
A,L4,-86857.45682649728,16
A,C,-86857.45682649728,16
A,L15,-86883.19220230111,16
A,L17,-87041.61297781335,16
A,L5,-87101.95139225353,16
A,L16,-87271.76997328387,16
A,E,-88061.9622564596,16
A,L34,-84482.8842569196,17
A,A,-84579.41584390127,17
A,L33,-84579.41584390127,17
A,L22,-84579.41584390127,17
A,L21,-84579.41584390127,17
A,L36,-84588.67634662084,17
A,L37,-84620.05623468457,17
A,D,-84662.26839974457,17
A,L32,-84731.04376223168,17
A,L13,-84776.31782623386,17
A,L11,-84777.45489622142,17
A,L35,-84809.89543236942,17
A,L38,-84815.41632191507,17
A,B,-84842.62832037362,17
A,L3,-84845.78206023497,17
A,L12,-84914.05736122512,17
A,L7,-84914.05736122512,17
A,L2,-84980.74282042545,17
A,L9,-85126.04011909764,17
A,L20,-85131.25927524614,17
A,L24,-85474.66658317577,17
A,L23,-85654.84241472014,17
A,L1,-85728.77934757693,17
A,L10,-85823.05736846637,17
A,L6,-86132.88081492392,17
A,L14,-86132.88081492392,17
A,L19,-86202.05943607219,17
A,L8,-86221.75023514505,17
A,L18,-86249.06622930671,17
A,L4,-86487.2643542972,17
A,C,-86487.2643542972,17
A,L17,-86526.27967522504,17
A,L15,-86563.52498197714,17
A,L16,-86717.51221681976,17
A,E,-87414.53256223214,17
A,L5,-87753.67567778425,17
A,L34,-84695.95606548288,18
A,A,-84763.9211220451,18
A,L33,-84763.9211220451,18
A,L22,-84763.9211220451,18
A,L21,-84763.9211220451,18
A,L37,-84815.89450746168,18
A,L32,-84817.60287830317,18
A,L13,-84830.9053535121,18
A,L11,-84833.06239960699,18
A,D,-84861.10115388136,18
A,L3,-84894.22823877605,18
A,L38,-84992.1449334964,18
A,L36,-85002.92822509301,18
A,L9,-85027.3258499104,18
A,L35,-85033.07456377581,18
A,L20,-85061.27138235966,18
A,B,-85064.95743091828,18
A,L7,-85127.70025819218,18
A,L12,-85127.70025819218,18
A,L24,-85162.5050081227,18
A,L2,-85179.97346998156,18
A,L23,-85531.75727348792,18
A,L1,-85744.43544744,18
A,L14,-85812.71003066021,18
A,L6,-85812.71003066021,18
A,L8,-85853.28501585912,18
A,L19,-85870.8253518942,18
A,L4,-86152.621077947,18
A,C,-86152.621077947,18
A,L15,-86209.47549685743,18
A,L10,-86219.7607719207,18
A,L17,-86249.27887900645,18
A,L18,-86297.05264369475,18
A,L16,-86387.72618571052,18
A,L5,-86633.25585723639,18
A,E,-86920.30425924785,18
A,L32,-84709.81070772742,19
A,L34,-84752.13447700578,19
A,A,-84780.90539139081,19
A,L33,-84780.90539139081,19
A,L22,-84780.90539139081,19
A,L21,-84780.90539139081,19
A,L13,-84802.80024397896,19
A,L37,-84811.28296413776,19
A,L11,-84827.16857036154,19
A,D,-84885.85172979167,19
A,L3,-84919.03004282457,19
A,L36,-84984.13417140028,19
A,L35,-85008.61767600806,19
A,L38,-85011.29156539358,19
A,L9,-85037.13558251987,19
A,L20,-85079.38901050459,19
A,B,-85172.34485014656,19
A,L7,-85258.01146540273,19
A,L12,-85258.01146540273,19
A,L24,-85367.55642438804,19
A,L2,-85379.46588396782,19
A,L23,-85683.70128579838,19
A,L1,-86097.13638245863,19
A,L8,-86110.16666380459,19
A,L6,-86146.12120024546,19
A,L14,-86146.12120024546,19
A,L19,-86215.7728559404,19
A,L10,-86474.49364654941,19
A,L4,-86501.60612961181,19
A,C,-86501.60612961181,19
A,L15,-86533.24166913876,19
A,L18,-86588.02454967987,19
A,L17,-86635.08498841603,19
A,L16,-86789.10390088636,19
A,L5,-86803.02903702241,19
A,E,-87361.9960327361,19
A,L34,-85488.49142103094,20
A,L32,-85563.5644602934,20
A,A,-85564.94366042613,20
A,L33,-85564.94366042613,20
A,L22,-85564.94366042613,20
A,L21,-85564.94366042613,20
A,L37,-85604.66844516594,20
A,D,-85606.27300914498,20
A,L13,-85608.72116227749,20
A,L11,-85634.1588141627,20
A,L38,-85735.41693757252,20
A,L35,-85748.12077700715,20
A,L3,-85749.09971095601,20
A,L36,-85749.38744915387,20
A,L9,-85767.82607426858,20
A,L20,-85850.18878142443,20
A,L24,-85917.2231021382,20
A,B,-85979.40897716318,20
A,L7,-86053.96305675241,20
A,L12,-86053.96305675241,20
A,L23,-86135.31907055677,20
A,L2,-86186.56042423024,20
A,L8,-86434.64330330488,20
A,L14,-86498.77853771474,20
A,L6,-86498.77853771474,20
A,L19,-86623.0130564637,20
A,L1,-86788.21388653772,20
A,L4,-86849.10862004195,20
A,C,-86849.10862004195,20
A,L17,-86862.88362487957,20
A,L15,-86891.51753015112,20
A,L5,-86981.22634124727,20
A,L18,-86991.22881674494,20
A,L16,-87029.0339873876,20
A,L10,-87054.13966304123,20
A,E,-87525.1391972218,20
A,L34,-84640.73700185731,21
A,A,-84769.2749989981,21
A,L33,-84769.2749989981,21
A,L22,-84769.2749989981,21
A,L21,-84769.2749989981,21
A,L13,-84814.15351442396,21
A,L11,-84815.3904256428,21
A,L37,-84816.99525716173,21
A,L32,-84821.7585719779,21
A,D,-84900.4669178291,21
A,L3,-84921.225304403,21
A,L9,-84925.49254885106,21
A,L35,-84927.86028664572,21
A,L36,-84934.98059431202,21
A,L20,-84958.64643404979,21
A,L38,-84996.60623110057,21
A,B,-85197.54577529046,21
A,L24,-85244.79244621338,21
A,L12,-85279.45502145564,21
A,L7,-85279.45502145564,21
A,L2,-85358.66582249862,21
A,L23,-85610.31719942982,21
A,L10,-85645.65697841914,21
A,L19,-86048.92687660866,21
A,L8,-86124.96856548807,21
A,L6,-86253.30749859601,21
A,L14,-86253.30749859601,21
A,L5,-86300.2144605205,21
A,L1,-86530.8690614911,21
A,L4,-86553.23934178041,21
A,C,-86553.23934178041,21
A,L15,-86590.74127145328,21
A,L17,-86843.26354667901,21
A,L18,-86884.62017720168,21
A,L16,-87004.37343853644,21
A,E,-87622.7167169669,21
A,L34,-84687.46223766924,22
A,L21,-84782.65212310944,22
A,A,-84782.65212310945,22
A,L33,-84782.65212310945,22
A,L22,-84782.65212310945,22
A,L37,-84823.56065618081,22
A,L13,-84847.99993697599,22
A,L32,-84871.74180434112,22
A,L3,-84874.74537544703,22
A,L36,-84878.29634579265,22
A,L11,-84897.83495115937,22
A,D,-84902.49907354378,22
A,L38,-85005.04905436694,22
A,L35,-85056.46248160372,22
A,B,-85151.06573744556,22
A,L9,-85162.70011601735,22
A,L20,-85226.15459282172,22
A,L2,-85243.13320656095,22
A,L7,-85249.61679742647,22
A,L12,-85249.61679742647,22
A,L24,-85421.63788245528,22
A,L10,-85791.29371688975,22
A,L23,-85979.88097692242,22
A,L1,-86192.46191898688,22
A,L19,-86512.34881450691,22
A,L8,-86639.35549118239,22
A,L14,-86709.72958357929,22
A,L6,-86709.72958357929,22
A,L4,-87007.76910605977,22
A,C,-87007.76910605977,22
A,L15,-87051.15151808762,22
A,L18,-87081.50964517234,22
A,L17,-87191.94545935316,22
A,L16,-87232.32685719749,22
A,L5,-87461.72907425834,22
A,E,-87880.53980938085,22
A,L32,-84704.44132270296,23
A,L34,-84805.14234667903,23
A,A,-84806.01921929103,23
A,L21,-84806.01921929103,23
A,L33,-84806.01921929103,23
A,L22,-84806.01921929103,23
A,L37,-84814.21359360508,23
A,L3,-84865.18323166686,23
A,D,-84910.71941235506,23
A,L38,-84918.10012265245,23
A,L13,-84961.90391777076,23
A,L35,-84979.79594848513,23
A,L36,-84992.70711695522,23
A,L11,-85036.34793730904,23
A,L9,-85096.9604283586,23
A,L20,-85117.64536607626,23
A,B,-85128.38113024914,23
A,L24,-85184.80653317818,23
A,L2,-85220.45993472799,23
A,L12,-85239.47972726049,23
A,L7,-85239.47972726049,23
A,L23,-85442.46152395551,23
A,L19,-85958.64482071255,23
A,L8,-86058.36570221336,23
A,L6,-86080.90751373289,23
A,L14,-86080.90751373289,23
A,L1,-86203.1967551018,23
A,L4,-86380.7276152311,23
A,C,-86380.7276152311,23
A,L15,-86405.01055402013,23
A,L10,-86418.2078995912,23
A,L17,-86532.62726948223,23
A,L16,-86553.61670947,23
A,L18,-86575.17445217208,23
A,L5,-86748.0346093661,23
A,E,-86992.2151579954,23
A,L34,-84254.38915883418,24
A,A,-84302.06934965015,24
A,L33,-84302.06934965015,24
A,L22,-84302.06934965015,24
A,L21,-84302.06934965015,24
A,L37,-84312.67239825716,24
A,L32,-84323.7212165531,24
A,L36,-84395.66447165696,24
A,L13,-84414.4772009847,24
A,L3,-84417.18845291756,24
A,D,-84449.26592169963,24
A,L11,-84463.25679010601,24
A,L38,-84465.41958578618,24
A,L35,-84482.04745735026,24
A,L9,-84646.41897651795,24
A,B,-84647.45711305644,24
A,L20,-84678.44249360816,24
A,L7,-84736.2468512788,24
A,L12,-84736.2468512788,24
A,L2,-84813.10863099521,24
A,L24,-84835.81403449431,24
A,L23,-85267.34308239674,24
A,L19,-85778.36461169149,24
A,L1,-85781.2212816079,24
A,L10,-85798.82131634791,24
A,L8,-85837.07982884986,24
A,L14,-85858.47991722525,24
A,L6,-85858.47991722525,24
A,L4,-86182.46759279746,24
A,C,-86182.46759279746,24
A,L15,-86213.92842894692,24
A,L18,-86273.49465279256,24
A,L17,-86297.59684643653,24
A,L16,-86404.9669734066,24
A,L5,-86751.87264506852,24
A,E,-87036.84938370176,24
A,L34,-84520.61675072383,25
A,L21,-84683.22710248845,25
A,A,-84683.22710248847,25
A,L33,-84683.22710248847,25
A,L22,-84683.22710248847,25
A,L37,-84686.36950334876,25
A,L32,-84754.02099320955,25
A,D,-84769.54588274706,25
A,L13,-84810.50847097523,25
A,L11,-84812.17844966323,25
A,L3,-84867.40345551647,25
A,L38,-84868.79108652222,25
A,L35,-84907.52624295962,25
A,L9,-84923.26165486843,25
A,L20,-84949.72046124519,25
A,L36,-84961.47731235722,25
A,B,-84983.28103813062,25
A,L7,-85033.71470027212,25
A,L12,-85033.71470027212,25
