AWA4634-584	mean	421	P029/P029	-1943648.870429
AWA4634-584	mean	421	P029/P628	-2350595.705870
AWA4634-584	mean	421	P029/P609	-2580257.747366
AWA4634-584	mean	421	P029/P052	-2785945.014832
AWA4634-584	mean	421	P020/P029	-2786698.866634
AWA4634-584	mean	421	P029/P035	-2830184.084051
AWA4634-584	mean	421	P001/P029	-2830793.447591
AWA4634-584	mean	421	P029/P622	-2830793.447591
AWA4634-584	mean	421	P029/P608	-2830944.217951
AWA4634-584	mean	421	P029/P043	-2831138.963000
AWA4634-584	mean	441	P029/P029	-1947454.394843
AWA4634-584	mean	441	P029/P628	-2349348.227439
AWA4634-584	mean	441	P029/P609	-2580336.815362
AWA4634-584	mean	441	P029/P052	-2784515.372619
AWA4634-584	mean	441	P020/P029	-2785139.097864
AWA4634-584	mean	441	P029/P035	-2826788.271632
AWA4634-584	mean	441	P001/P029	-2827393.285119
AWA4634-584	mean	441	P029/P622	-2827393.285119
AWA4634-584	mean	441	P029/P608	-2827542.979178
AWA4634-584	mean	441	P029/P043	-2827736.334004
AWA4634-584	mean	461	P029/P029	-1953810.252376
AWA4634-584	mean	461	P029/P628	-2351008.638987
AWA4634-584	mean	461	P029/P609	-2582964.754209
AWA4634-584	mean	461	P029/P052	-2785724.245997
AWA4634-584	mean	461	P020/P029	-2786219.303629
AWA4634-584	mean	461	P029/P035	-2825946.199730
AWA4634-584	mean	461	P001/P029	-2826546.457108
AWA4634-584	mean	461	P029/P622	-2826546.457108
AWA4634-584	mean	461	P029/P608	-2826694.974398
AWA4634-584	mean	461	P029/P043	-2826886.809230
AWA4634-584	mean	481	P029/P029	-1961288.089689
AWA4634-584	mean	481	P029/P628	-2355808.834148
AWA4634-584	mean	481	P029/P609	-2586910.507564
AWA4634-584	mean	481	P029/P052	-2788303.047871
AWA4634-584	mean	481	P020/P029	-2788671.079655
AWA4634-584	mean	481	P029/P035	-2826366.074693
AWA4634-584	mean	481	P029/P622	-2826961.059410
AWA4634-584	mean	481	P001/P029	-2826961.059410
AWA4634-584	mean	481	P029/P608	-2827108.272123
AWA4634-584	mean	481	P029/P043	-2827298.421878
AWA4634-584	mean	501	P029/P029	-1976192.929927
AWA4634-584	mean	501	P029/P628	-2368050.105309
AWA4634-584	mean	501	P029/P609	-2598381.172807
AWA4634-584	mean	501	P029/P052	-2798483.961182
AWA4634-584	mean	501	P020/P029	-2798726.883332
AWA4634-584	mean	501	P029/P035	-2834267.210968
AWA4634-584	mean	501	P001/P029	-2834856.297182
AWA4634-584	mean	501	P029/P622	-2834856.297182
AWA4634-584	mean	501	P029/P608	-2835002.050472
AWA4634-584	mean	501	P029/P043	-2835081.000171
AWA4634-584	mean	521	P029/P029	-1999732.068629
AWA4634-584	mean	521	P029/P628	-2388852.631235
AWA4634-584	mean	521	P029/P609	-2618673.898528
AWA4634-584	mean	521	P029/P052	-2817481.004624
AWA4634-584	mean	521	P020/P029	-2817601.089077
AWA4634-584	mean	521	P029/P035	-2850846.013776
AWA4634-584	mean	521	P029/P622	-2851428.423374
AWA4634-584	mean	521	P001/P029	-2851428.423374
AWA4634-584	mean	521	P029/P058	-2851530.495159
AWA4634-584	mean	521	P029/P043	-2851530.495159
AWA4634-584	mean	541	P029/P029	-2034197.479910
AWA4634-584	mean	541	P029/P628	-2420662.534762
AWA4634-584	mean	541	P029/P609	-2650060.009097
AWA4634-584	mean	541	P029/P052	-2847522.633017
AWA4634-584	mean	541	P020/P029	-2847540.409340
AWA4634-584	mean	541	P029/P035	-2878334.893749
AWA4634-584	mean	541	P029/P058	-2878891.885191
AWA4634-584	mean	541	P029/P043	-2878891.885191
AWA4634-584	mean	541	P029/P608	-2878891.885191
AWA4634-584	mean	541	P029/P622	-2878891.885191
AWA4634-584	mean	561	P029/P029	-2082557.018796
AWA4634-584	mean	561	P029/P628	-2466321.179066
AWA4634-584	mean	561	P029/P609	-2695597.657808
AWA4634-584	mean	561	P020/P029	-2891629.471837
AWA4634-584	mean	561	P029/P052	-2891629.471837
AWA4634-584	mean	561	P029/P035	-2919823.606211
AWA4634-584	mean	561	P022/P029	-2920255.335474
AWA4634-584	mean	561	P029/P608	-2920255.335474
AWA4634-584	mean	561	P029/P622	-2920255.335474
AWA4634-584	mean	561	P029/P058	-2920255.335474
AWA4634-584	mean	581	P029/P029	-2148423.639414
AWA4634-584	mean	581	P029/P628	-2529438.554864
AWA4634-584	mean	581	P029/P609	-2758666.241528
AWA4634-584	mean	581	P029/P052	-2953280.569573
AWA4634-584	mean	581	P020/P029	-2953280.569573
AWA4634-584	mean	581	P029/P035	-2978675.369690
AWA4634-584	mean	581	P029/P058	-2978984.619573
AWA4634-584	mean	581	P029/P622	-2978984.619573
AWA4634-584	mean	581	P029/P608	-2978984.619573
AWA4634-584	mean	581	P029/P043	-2978984.619573
AWA4634-584	mean	601	P029/P029	-2238818.910498
AWA4634-584	mean	601	P029/P628	-2616926.878098
AWA4634-584	mean	601	P029/P609	-2846471.078842
AWA4634-584	mean	601	P029/P052	-3039726.838414
AWA4634-584	mean	601	P020/P029	-3039726.838414
AWA4634-584	mean	601	P029/P035	-3062107.696814
AWA4634-584	mean	601	P022/P029	-3062298.005914
AWA4634-584	mean	601	P001/P029	-3062298.005914
AWA4634-584	mean	601	P029/P622	-3062298.005914
AWA4634-584	mean	601	P029/P608	-3062298.005914
AWA4634-584	mean	621	P029/P029	-2365903.318215
AWA4634-584	mean	621	P029/P628	-2741216.293587
AWA4634-584	mean	621	P029/P609	-2971084.075626
AWA4634-584	mean	621	P029/P052	-3163124.055042
