HG002,150,mean,51,D/L23,-9188.235324
HG002,150,mean,51,D/L24,-10959.640437
HG002,150,mean,51,D/L3,-8360.559948
HG002,150,mean,51,D/L32,-9669.268660
HG002,150,mean,51,D/L33,-10056.094101
HG002,150,mean,51,D/L34,-9759.454358
HG002,150,mean,51,D/L35,-9626.309568
HG002,150,mean,51,D/L36,-9208.908306
HG002,150,mean,51,D/L37,-9281.263304
HG002,150,mean,51,D/L38,-9777.324418
HG002,150,mean,51,D/L4,-15034.458121
HG002,150,mean,51,D/L5,-7060.463689
HG002,150,mean,51,D/L6,-12543.973056
HG002,150,mean,51,D/L7,-8734.203629
HG002,150,mean,51,D/L8,-11984.165779
HG002,150,mean,51,D/L9,-9687.509053
HG002,150,mean,51,E/E,-7767.447070
HG002,150,mean,51,E/L1,-6612.465450
HG002,150,mean,51,E/L10,-5622.532707
HG002,150,mean,51,E/L11,-5152.344331
HG002,150,mean,51,E/L12,-7132.442920
HG002,150,mean,51,E/L13,-5797.702542
HG002,150,mean,51,E/L14,-11252.004850
HG002,150,mean,51,E/L15,-10213.533039
HG002,150,mean,51,E/L16,-10226.277113
HG002,150,mean,51,E/L17,-11895.861670
HG002,150,mean,51,E/L18,-11755.603292
HG002,150,mean,51,E/L19,-11270.402016
HG002,150,mean,51,E/L2,-6745.585214
HG002,150,mean,51,E/L20,-5462.678477
HG002,150,mean,51,E/L21,-5659.965331
HG002,150,mean,51,E/L22,-6117.995651
HG002,150,mean,51,E/L23,-6544.862710
HG002,150,mean,51,E/L24,-6939.785862
HG002,150,mean,51,E/L3,-4794.905654
HG002,150,mean,51,E/L32,-6002.909871
HG002,150,mean,51,E/L33,-5946.546177
HG002,150,mean,51,E/L34,-5857.597700
HG002,150,mean,51,E/L35,-6434.095463
HG002,150,mean,51,E/L36,-5508.326800
HG002,150,mean,51,E/L37,-5229.586740
HG002,150,mean,51,E/L38,-6265.949651
HG002,150,mean,51,E/L4,-13707.238990
HG002,150,mean,51,E/L5,-5722.442767
HG002,150,mean,51,E/L6,-11831.794085
HG002,150,mean,51,E/L7,-6597.435103
HG002,150,mean,51,E/L8,-9392.966899
HG002,150,mean,51,E/L9,-5665.176061
HG002,150,mean,51,L1/L1,-7322.206879
HG002,150,mean,51,L1/L10,-6330.800471
HG002,150,mean,51,L1/L11,-5772.795240
HG002,150,mean,51,L1/L12,-7844.118117
HG002,150,mean,51,L1/L13,-6508.754954
HG002,150,mean,51,L1/L14,-10240.394290
HG002,150,mean,51,L1/L15,-9240.724086
HG002,150,mean,51,L1/L16,-9269.002991
HG002,150,mean,51,L1/L17,-10936.418140
HG002,150,mean,51,L1/L18,-10740.523183
HG002,150,mean,51,L1/L19,-10411.616648
HG002,150,mean,51,L1/L2,-7433.774821
HG002,150,mean,51,L1/L20,-6227.281817
HG002,150,mean,51,L1/L21,-6384.644760
HG002,150,mean,51,L1/L22,-6842.675080
HG002,150,mean,51,L1/L23,-5735.408914
HG002,150,mean,51,L1/L24,-7670.915166
HG002,150,mean,51,L1/L3,-5518.708250
HG002,150,mean,51,L1/L32,-6726.712467
HG002,150,mean,51,L1/L33,-6648.453657
HG002,150,mean,51,L1/L34,-6555.853906
HG002,150,mean,51,L1/L35,-6527.592519
HG002,150,mean,51,L1/L36,-6216.594564
HG002,150,mean,51,L1/L37,-5994.190080
HG002,150,mean,51,L1/L38,-6607.276353
HG002,150,mean,51,L1/L4,-12749.298396
HG002,150,mean,51,L1/L5,-4592.924744
HG002,150,mean,51,L1/L6,-10835.848749
HG002,150,mean,51,L1/L7,-7293.134320
HG002,150,mean,51,L1/L8,-8433.523369
HG002,150,mean,51,L1/L9,-6429.779400
HG002,150,mean,51,L10/L10,-14734.714170
HG002,150,mean,51,L10/L11,-7852.232503
HG002,150,mean,51,L10/L12,-8755.590141
HG002,150,mean,51,L10/L13,-8679.106357
HG002,150,mean,51,L10/L14,-10729.181480
HG002,150,mean,51,L10/L15,-9803.582753
HG002,150,mean,51,L10/L16,-9447.785064
HG002,150,mean,51,L10/L17,-11551.079912
HG002,150,mean,51,L10/L18,-10713.569216
HG002,150,mean,51,L10/L19,-11068.771894
HG002,150,mean,51,L10/L2,-7859.673386
HG002,150,mean,51,L10/L20,-8755.350380
HG002,150,mean,51,L10/L21,-9190.641748
HG002,150,mean,51,L10/L22,-9371.328079
HG002,150,mean,51,L10/L23,-8426.001590
HG002,150,mean,51,L10/L24,-10208.302010
HG002,150,mean,51,L10/L3,-7615.977714
HG002,150,mean,51,L10/L32,-8924.686427
HG002,150,mean,51,L10/L33,-9305.878155
HG002,150,mean,51,L10/L34,-9011.865766
HG002,150,mean,51,L10/L35,-8887.564985
HG002,150,mean,51,L10/L36,-8507.102644
HG002,150,mean,51,L10/L37,-8522.258643
HG002,150,mean,51,L10/L38,-9026.021329
HG002,150,mean,51,L10/L4,-13940.682001
HG002,150,mean,51,L10/L5,-6436.588218
HG002,150,mean,51,L10/L6,-11507.023635
HG002,150,mean,51,L10/L7,-8008.328717
HG002,150,mean,51,L10/L8,-10909.791310
HG002,150,mean,51,L10/L9,-8957.847964
HG002,150,mean,51,L11/L11,-7376.669078
HG002,150,mean,51,L11/L12,-7971.178712
HG002,150,mean,51,L11/L13,-8141.607791
HG002,150,mean,51,L11/L14,-10301.735275
HG002,150,mean,51,L11/L15,-9367.292539
HG002,150,mean,51,L11/L16,-8980.553433
HG002,150,mean,51,L11/L17,-11106.175230
HG002,150,mean,51,L11/L18,-10220.746964
HG002,150,mean,51,L11/L19,-10562.001589
HG002,150,mean,51,L11/L2,-7012.925271
HG002,150,mean,51,L11/L20,-7900.191430
HG002,150,mean,51,L11/L21,-8391.458330
HG002,150,mean,51,L11/L22,-8543.720247
HG002,150,mean,51,L11/L23,-7411.475942
HG002,150,mean,51,L11/L24,-9376.243179
HG002,150,mean,51,L11/L3,-6798.530484
HG002,150,mean,51,L11/L32,-8107.239197
HG002,150,mean,51,L11/L33,-8488.430926
HG002,150,mean,51,L11/L34,-8197.194432
HG002,150,mean,51,L11/L35,-8137.824264
HG002,150,mean,51,L11/L36,-7643.872484
HG002,150,mean,51,L11/L37,-7667.099693
HG002,150,mean,51,L11/L38,-8253.164658
HG002,150,mean,51,L11/L4,-13527.618412
HG002,150,mean,51,L11/L5,-6057.223983
HG002,150,mean,51,L11/L6,-11092.217444
HG002,150,mean,51,L11/L7,-7203.831968
HG002,150,mean,51,L11/L8,-10485.691489
HG002,150,mean,51,L11/L9,-8102.689013
HG002,150,mean,51,L12/L12,-16571.454355
HG002,150,mean,51,L12/L13,-8513.781219
HG002,150,mean,51,L12/L14,-13527.803884
HG002,150,mean,51,L12/L15,-13935.411512
HG002,150,mean,51,L12/L16,-11504.959361
HG002,150,mean,51,L12/L17,-13755.656893
HG002,150,mean,51,L12/L18,-13098.866329
HG002,150,mean,51,L12/L19,-12985.739595
HG002,150,mean,51,L12/L2,-9807.732103
HG002,150,mean,51,L12/L20,-12055.463345
HG002,150,mean,51,L12/L21,-9120.401083
HG002,150,mean,51,L12/L22,-9481.006252
HG002,150,mean,51,L12/L23,-11741.158878
HG002,150,mean,51,L12/L24,-13481.997765
HG002,150,mean,51,L12/L3,-7734.421597
HG002,150,mean,51,L12/L32,-9043.130309
HG002,150,mean,51,L12/L33,-9434.995564
HG002,150,mean,51,L12/L34,-11341.255058
HG002,150,mean,51,L12/L35,-9029.325899
HG002,150,mean,51,L12/L36,-8408.679664
HG002,150,mean,51,L12/L37,-11822.371608
HG002,150,mean,51,L12/L38,-12344.905673
HG002,150,mean,51,L12/L4,-16486.260250
HG002,150,mean,51,L12/L5,-6595.774002
HG002,150,mean,51,L12/L6,-14492.827311
HG002,150,mean,51,L12/L7,-15624.067792
HG002,150,mean,51,L12/L8,-11324.887973
HG002,150,mean,51,L12/L9,-12257.960928
HG002,150,mean,51,L13/L13,-9085.478278
HG002,150,mean,51,L13/L14,-10956.222344
HG002,150,mean,51,L13/L15,-10111.801055
HG002,150,mean,51,L13/L16,-9725.061950
HG002,150,mean,51,L13/L17,-11858.385318
HG002,150,mean,51,L13/L18,-10864.972876
HG002,150,mean,51,L13/L19,-11496.951395
HG002,150,mean,51,L13/L2,-7829.537968
HG002,150,mean,51,L13/L20,-8763.460410
HG002,150,mean,51,L13/L21,-9227.176193
HG002,150,mean,51,L13/L22,-9379.438110
HG002,150,mean,51,L13/L23,-8272.452637
HG002,150,mean,51,L13/L24,-10216.412040
HG002,150,mean,51,L13/L3,-7625.404338
HG002,150,mean,51,L13/L32,-8934.113051
HG002,150,mean,51,L13/L33,-9315.304779
HG002,150,mean,51,L13/L34,-8742.508647
HG002,150,mean,51,L13/L35,-8894.695663
HG002,150,mean,51,L13/L36,-8470.746338
HG002,150,mean,51,L13/L37,-8530.368673
HG002,150,mean,51,L13/L38,-9060.221124
HG002,150,mean,51,L13/L4,-14286.595633
HG002,150,mean,51,L13/L5,-6719.959225
HG002,150,mean,51,L13/L6,-11755.548522
HG002,150,mean,51,L13/L7,-7737.590466
HG002,150,mean,51,L13/L8,-11237.901577
HG002,150,mean,51,L13/L9,-8965.957994
HG002,150,mean,51,L14/L14,-18155.117422
HG002,150,mean,51,L14/L15,-16327.538070
HG002,150,mean,51,L14/L16,-15859.302352
HG002,150,mean,51,L14/L17,-18108.801352
HG002,150,mean,51,L14/L18,-17845.529816
HG002,150,mean,51,L14/L19,-17357.118445
HG002,150,mean,51,L14/L2,-11700.457952
HG002,150,mean,51,L14/L20,-10861.584375
HG002,150,mean,51,L14/L21,-11113.623470
HG002,150,mean,51,L14/L22,-11559.017662
HG002,150,mean,51,L14/L23,-11943.644039
HG002,150,mean,51,L14/L24,-12205.741875
HG002,150,mean,51,L14/L3,-9706.420878
HG002,150,mean,51,L14/L32,-11015.129591
HG002,150,mean,51,L14/L33,-11403.371430
HG002,150,mean,51,L14/L34,-11675.749197
HG002,150,mean,51,L14/L35,-11641.003169
HG002,150,mean,51,L14/L36,-10436.223285
HG002,150,mean,51,L14/L37,-10577.218889
HG002,150,mean,51,L14/L38,-11581.097473
HG002,150,mean,51,L14/L4,-20680.689344
HG002,150,mean,51,L14/L5,-10410.610863
HG002,150,mean,51,L14/L6,-19054.128328
HG002,150,mean,51,L14/L7,-12646.230237
HG002,150,mean,51,L14/L8,-15651.454658
HG002,150,mean,51,L14/L9,-10838.541652
HG002,150,mean,51,L15/L15,-19266.245200
HG002,150,mean,51,L15/L16,-14951.029200
HG002,150,mean,51,L15/L17,-17220.942056
HG002,150,mean,51,L15/L18,-16007.870263
HG002,150,mean,51,L15/L19,-16558.027243
HG002,150,mean,51,L15/L2,-10736.542066
HG002,150,mean,51,L15/L20,-11807.057296
HG002,150,mean,51,L15/L21,-10214.638429
HG002,150,mean,51,L15/L22,-10684.826754
HG002,150,mean,51,L15/L23,-12910.405433
HG002,150,mean,51,L15/L24,-13235.915718
HG002,150,mean,51,L15/L3,-8780.822151
HG002,150,mean,51,L15/L32,-10089.530863
HG002,150,mean,51,L15/L33,-10477.772702
HG002,150,mean,51,L15/L34,-10193.252715
HG002,150,mean,51,L15/L35,-10670.600173
HG002,150,mean,51,L15/L36,-9510.624557
HG002,150,mean,51,L15/L37,-11579.940543
HG002,150,mean,51,L15/L38,-12540.157296
HG002,150,mean,51,L15/L4,-19786.763516
HG002,150,mean,51,L15/L5,-9328.702554
HG002,150,mean,51,L15/L6,-17235.271300
HG002,150,mean,51,L15/L7,-13044.900102
HG002,150,mean,51,L15/L8,-14763.003774
HG002,150,mean,51,L15/L9,-11801.563179
HG002,150,mean,51,L16/L16,-15023.778542
HG002,150,mean,51,L16/L17,-16752.165662
HG002,150,mean,51,L16/L18,-15775.069310
HG002,150,mean,51,L16/L19,-16089.791525
HG002,150,mean,51,L16/L2,-10378.227375
HG002,150,mean,51,L16/L20,-9496.050915
HG002,150,mean,51,L16/L21,-9803.445998
HG002,150,mean,51,L16/L22,-10295.472434
HG002,150,mean,51,L16/L23,-10597.900106
HG002,150,mean,51,L16/L24,-10924.909338
HG002,150,mean,51,L16/L3,-8625.055578
HG002,150,mean,51,L16/L32,-9871.221499
HG002,150,mean,51,L16/L33,-9960.825092
HG002,150,mean,51,L16/L34,-9804.566092
HG002,150,mean,51,L16/L35,-10281.913550
HG002,150,mean,51,L16/L36,-9471.164900
HG002,150,mean,51,L16/L37,-9268.934163
HG002,150,mean,51,L16/L38,-10229.150915
HG002,150,mean,51,L16/L4,-19009.484575
HG002,150,mean,51,L16/L5,-8942.808851
HG002,150,mean,51,L16/L6,-16709.906969
HG002,150,mean,51,L16/L7,-10676.416353
HG002,150,mean,51,L16/L8,-14277.304038
HG002,150,mean,51,L16/L9,-9490.556799
HG002,150,mean,51,L17/L17,-19050.211127
HG002,150,mean,51,L17/L18,-17778.601298
HG002,150,mean,51,L17/L19,-18365.697454
HG002,150,mean,51,L17/L2,-12456.512643
HG002,150,mean,51,L17/L20,-11659.720336
HG002,150,mean,51,L17/L21,-11984.165779
HG002,150,mean,51,L17/L22,-12462.110283
HG002,150,mean,51,L17/L23,-12747.305985
HG002,150,mean,51,L17/L24,-13079.098591
HG002,150,mean,51,L17/L3,-10528.319310
HG002,150,mean,51,L17/L32,-11837.028022
HG002,150,mean,51,L17/L33,-12226.536727
HG002,150,mean,51,L17/L34,-11941.417572
HG002,150,mean,51,L17/L35,-12411.063458
HG002,150,mean,51,L17/L36,-11258.789414
HG002,150,mean,51,L17/L37,-11415.630341
HG002,150,mean,51,L17/L38,-12369.079961
