HG002,150,20,mean,51,D/L14,-7711.386883
HG002,150,20,mean,51,D/L15,-6982.637896
HG002,150,20,mean,51,D/L16,-6674.112950
HG002,150,20,mean,51,D/L17,-8083.467717
HG002,150,20,mean,51,D/L18,-8770.569799
HG002,150,20,mean,51,D/L19,-7026.662636
HG002,150,20,mean,51,D/L2,-4770.667409
HG002,150,20,mean,51,D/L20,-5910.454196
HG002,150,20,mean,51,D/L21,-5337.712146
HG002,150,20,mean,51,D/L22,-5323.856901
HG002,150,20,mean,51,D/L23,-4702.183055
HG002,150,20,mean,51,D/L24,-6780.386576
HG002,150,20,mean,51,D/L3,-4473.165658
HG002,150,20,mean,51,D/L32,-5588.406592
HG002,150,20,mean,51,D/L33,-5480.794792
HG002,150,20,mean,51,D/L34,-6164.955745
HG002,150,20,mean,51,D/L35,-5700.753085
HG002,150,20,mean,51,D/L36,-5337.061091
HG002,150,20,mean,51,D/L37,-4825.678858
HG002,150,20,mean,51,D/L38,-5721.990310
HG002,150,20,mean,51,D/L4,-8950.760016
HG002,150,20,mean,51,D/L5,-5193.993705
HG002,150,20,mean,51,D/L6,-7906.175174
HG002,150,20,mean,51,D/L7,-4948.061419
HG002,150,20,mean,51,D/L8,-7137.786163
HG002,150,20,mean,51,D/L9,-5907.199023
HG002,150,20,mean,51,E/E,-14210.718824
HG002,150,20,mean,51,E/L1,-10833.374211
HG002,150,20,mean,51,E/L10,-6147.816878
HG002,150,20,mean,51,E/L11,-5863.024425
HG002,150,20,mean,51,E/L12,-7002.002094
HG002,150,20,mean,51,E/L13,-5697.680537
HG002,150,20,mean,51,E/L14,-13073.901694
HG002,150,20,mean,51,E/L15,-12143.953174
HG002,150,20,mean,51,E/L16,-12490.706912
HG002,150,20,mean,51,E/L17,-13067.655055
HG002,150,20,mean,51,E/L18,-15210.598446
HG002,150,20,mean,51,E/L19,-11799.147575
HG002,150,20,mean,51,E/L2,-7766.514683
HG002,150,20,mean,51,E/L20,-5240.075562
HG002,150,20,mean,51,E/L21,-4611.824051
HG002,150,20,mean,51,E/L22,-5025.361343
HG002,150,20,mean,51,E/L23,-6943.679501
HG002,150,20,mean,51,E/L24,-6566.497489
HG002,150,20,mean,51,E/L3,-4894.315195
HG002,150,20,mean,51,E/L32,-5827.816905
HG002,150,20,mean,51,E/L33,-5108.374371
HG002,150,20,mean,51,E/L34,-6097.455168
HG002,150,20,mean,51,E/L35,-6880.789262
HG002,150,20,mean,51,E/L36,-5704.586011
HG002,150,20,mean,51,E/L37,-4504.634604
HG002,150,20,mean,51,E/L38,-6323.638354
HG002,150,20,mean,51,E/L4,-12963.385651
HG002,150,20,mean,51,E/L5,-9675.274737
HG002,150,20,mean,51,E/L6,-12860.586414
HG002,150,20,mean,51,E/L7,-7303.391711
HG002,150,20,mean,51,E/L8,-9492.595025
HG002,150,20,mean,51,E/L9,-5653.472374
HG002,150,20,mean,51,L1/L1,-10744.137662
HG002,150,20,mean,51,L1/L10,-6140.544384
HG002,150,20,mean,51,L1/L11,-5696.198639
HG002,150,20,mean,51,L1/L12,-6998.182103
HG002,150,20,mean,51,L1/L13,-5694.932347
HG002,150,20,mean,51,L1/L14,-9941.241608
HG002,150,20,mean,51,L1/L15,-9071.444268
HG002,150,20,mean,51,L1/L16,-9434.883568
HG002,150,20,mean,51,L1/L17,-10015.295663
HG002,150,20,mean,51,L1/L18,-12065.978391
HG002,150,20,mean,51,L1/L19,-8937.775051
HG002,150,20,mean,51,L1/L2,-7728.957307
HG002,150,20,mean,51,L1/L20,-5334.259051
HG002,150,20,mean,51,L1/L21,-4629.303012
HG002,150,20,mean,51,L1/L22,-5042.840304
HG002,150,20,mean,51,L1/L23,-4186.850249
HG002,150,20,mean,51,L1/L24,-6596.753735
HG002,150,20,mean,51,L1/L3,-4903.728261
HG002,150,20,mean,51,L1/L32,-5837.229971
HG002,150,20,mean,51,L1/L33,-5094.270461
HG002,150,20,mean,51,L1/L34,-6074.399747
HG002,150,20,mean,51,L1/L35,-5788.781050
HG002,150,20,mean,51,L1/L36,-5697.313517
HG002,150,20,mean,51,L1/L37,-4598.818093
HG002,150,20,mean,51,L1/L38,-5694.583534
HG002,150,20,mean,51,L1/L4,-9917.559486
HG002,150,20,mean,51,L1/L5,-6343.080968
HG002,150,20,mean,51,L1/L6,-9751.538178
HG002,150,20,mean,51,L1/L7,-7275.485432
HG002,150,20,mean,51,L1/L8,-6440.235633
