Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,PropReadsDiff,NumReadsNoMapRef,NumReadsNoMapGraph
ga,none,E,znf-loop,nopath,100,0,0.000438384795327012,0.0369874310803641,2067200,24501,0.0118522639318885,0,0
ga,none,E,znf-loop,nopath,100,0.001,0.000434018488917376,0.0365563712785723,2067200,24543,0.0118725812693498,0,0
ga,none,E,znf-loop,nopath,100,0.01,0.000393173283559057,0.032129004174408,2067199,25297,0.0122373317711551,0,1
ga,none,E,znf-loop,path,100,0,0.000438384795327012,0.0369874310803641,2067200,24501,0.0118522639318885,0,0
ga,none,E,znf-loop,path,100,0.001,0.000434018488917376,0.0365563712785723,2067200,24543,0.0118725812693498,0,0
ga,none,E,znf-loop,path,100,0.01,0.000393173283559057,0.032129004174408,2067199,25297,0.0122373317711551,0,1
ga,none,E,znf-msa,nopath,100,0,0,0,2008651,0,0,0,58549
ga,none,E,znf-msa,nopath,100,0.001,-1.75072361405259e-06,-0.0418636782142857,2008626,84,4.18196319274967e-05,0,58574
ga,none,E,znf-msa,nopath,100,0.01,-9.85904846454584e-06,-0.0167661926333616,2008396,1181,0.000588031443998096,0,58804
ga,none,E,znf-msa,path,100,0,0,0,2008651,0,0,0,58549
ga,none,E,znf-msa,path,100,0.001,-1.75072361405259e-06,-0.0418636782142857,2008626,84,4.18196319274967e-05,0,58574
ga,none,E,znf-msa,path,100,0.01,-9.85904846454584e-06,-0.0167661926333616,2008396,1181,0.000588031443998096,0,58804
vg,fixedfrag,E,allele-msa-dag,nopath,100,0,-1.86523517152691e-05,-0.00537357534824821,2047463,7107,0.0034711249971306,0,19737
vg,fixedfrag,E,allele-msa-dag,nopath,100,0.001,-6.05824507139064e-05,-0.0165268344653083,2048448,7509,0.00366570203393008,0,18752
vg,fixedfrag,E,allele-msa-dag,nopath,100,0.01,-0.000390023935819499,-0.0744916356877323,2055079,10760,0.0052358084531057,0,12121
vg,fixedfrag,E,allele-msa-dag,path,100,0,0.000164464009287926,0.0449590055540862,2067200,7562,0.00365808823529412,0,0
vg,fixedfrag,E,allele-msa-dag,path,100,0.001,0.000167143962848297,0.0450658667014478,2067200,7667,0.00370888157894737,0,0
vg,fixedfrag,E,allele-msa-dag,path,100,0.01,0.000188298181114551,0.0448754899700254,2067200,8674,0.00419601393188854,0,0
vg,fixedfrag,E,stacked,nopath,100,0,0.000130553405572755,0.0552806226956166,2067200,4882,0.00236164860681115,0,0
vg,fixedfrag,E,stacked,nopath,100,0.001,0.000131428986068111,0.055435625382575,2067200,4901,0.00237083978328173,0,0
vg,fixedfrag,E,stacked,nopath,100,0.01,0.000138104883085647,0.0559236043095005,2067197,5105,0.00246952757768128,0,3
vg,fixedfrag,E,stacked,path,100,0,0.000162683823529412,0.0443492021627324,2067200,7583,0.00366824690402477,0,0
vg,fixedfrag,E,stacked,path,100,0.001,0.000164589783281734,0.0447213459516299,2067200,7608,0.00368034055727554,0,0
vg,fixedfrag,E,stacked,path,100,0.01,0.000179619775541796,0.0473911933631142,2067200,7835,0.00379015092879257,0,0
vg,fixedfrag,E,znf-loop,nopath,100,0,0.000131874988368437,0.0552462043496102,2041858,4874,0.00238704160622335,0,25342
vg,fixedfrag,E,znf-loop,nopath,100,0.001,0.000103617912984647,0.0422559393092434,2042697,5009,0.00245215026996172,0,24503
vg,fixedfrag,E,znf-loop,nopath,100,0.01,-0.000142523565197698,-0.0469151670951157,2048784,6224,0.00303789955407696,0,18416
vg,fixedfrag,E,znf-loop,path,100,0,0.000165083204334365,0.0455316877918612,2067200,7495,0.00362567724458204,0,0
vg,fixedfrag,E,znf-loop,path,100,0.001,0.00016687790247678,0.0458431893687708,2067200,7525,0.00364018962848297,0,0
vg,fixedfrag,E,znf-loop,path,100,0.01,0.000183233359133127,0.0486113963039014,2067200,7792,0.00376934984520124,0,0
vg,fixedfrag,E,znf-msa,nopath,100,0,0.00013024153359014,0.0551358075886378,2041745,4823,0.00236219508312742,0,25455
vg,fixedfrag,E,znf-msa,nopath,100,0.001,0.000129765599411318,0.0529464642429085,2042529,5006,0.0024508831943145,0,24671
vg,fixedfrag,E,znf-msa,nopath,100,0.01,0.000124750825535389,0.0374794600938967,2047762,6816,0.00332851180947786,0,19438
vg,fixedfrag,E,znf-msa,path,100,0,0.000164185754667644,0.0450584174190122,2067049,7532,0.00364384201825888,0,151
vg,fixedfrag,E,znf-msa,path,100,0.001,0.000166974992694995,0.0445239938080495,2067076,7752,0.00375022495544431,0,124
vg,fixedfrag,E,znf-msa,path,100,0.01,0.00019085596138859,0.0406522411128284,2067161,9705,0.00469484476535693,0,39
vg,frag,E,allele-msa-dag,nopath,100,0,-1.86523517152691e-05,-0.00537357534824821,2047463,7107,0.0034711249971306,0,19737
vg,frag,E,allele-msa-dag,nopath,100,0.001,-6.05824507139064e-05,-0.0165268344653083,2048448,7509,0.00366570203393008,0,18752
vg,frag,E,allele-msa-dag,nopath,100,0.01,-0.000390023935819499,-0.0744916356877323,2055079,10760,0.0052358084531057,0,12121
vg,frag,E,allele-msa-dag,path,100,0,0.000186634058936052,0.0559103438270709,2064950,6893,0.00333809535339839,0,2250
vg,frag,E,allele-msa-dag,path,100,0.001,0.000189782492171684,0.0556431005110733,2065259,7044,0.00341071023053283,0,1941
vg,frag,E,allele-msa-dag,path,100,0.01,0.000207374654391705,0.0518097195357834,2066646,8272,0.004002620671368,0,554
vg,frag,E,stacked,nopath,100,0,0.000130553405572755,0.0552806226956166,2067200,4882,0.00236164860681115,0,0
vg,frag,E,stacked,nopath,100,0.001,0.000131428986068111,0.055435625382575,2067200,4901,0.00237083978328173,0,0
vg,frag,E,stacked,nopath,100,0.01,0.000138104883085647,0.0559236043095005,2067197,5105,0.00246952757768128,0,3
vg,frag,E,stacked,path,100,0,0.000186757166288697,0.0559886759581882,2064981,6888,0.0033356239113096,0,2219
vg,frag,E,stacked,path,100,0.001,0.000188255801285543,0.0555507929704243,2065275,6999,0.00338889494135164,0,1925
vg,frag,E,stacked,path,100,0.01,0.00019792201960494,0.0524935831622177,2066622,7792,0.00377040407002345,0,578
vg,frag,E,znf-loop,nopath,100,0,0.000131874988368437,0.0552462043496102,2041858,4874,0.00238704160622335,0,25342
vg,frag,E,znf-loop,nopath,100,0.001,0.000103617912984647,0.0422559393092434,2042697,5009,0.00245215026996172,0,24503
vg,frag,E,znf-loop,nopath,100,0.01,-0.000142523565197698,-0.0469151670951157,2048784,6224,0.00303789955407696,0,18416
vg,frag,E,znf-loop,path,100,0,0.000188161993166022,0.0562056994069145,2064976,6913,0.0033477386662121,0,2224
vg,frag,E,znf-loop,path,100,0.001,0.000189669013723065,0.0553824402657995,2065282,7073,0.00342471391316053,0,1918
vg,frag,E,znf-loop,path,100,0.01,0.000201446493436489,0.0524134458013345,2066653,7943,0.0038434125128892,0,547
vg,frag,E,znf-msa,nopath,100,0,0.00013024153359014,0.0551358075886378,2041745,4823,0.00236219508312742,0,25455
vg,frag,E,znf-msa,nopath,100,0.001,0.000129765599411318,0.0529464642429085,2042529,5006,0.0024508831943145,0,24671
vg,frag,E,znf-msa,nopath,100,0.01,0.000124750825535389,0.0374794600938967,2047762,6816,0.00332851180947786,0,19438
vg,frag,E,znf-msa,path,100,0,0.000188904139975919,0.057071992976295,2064698,6834,0.00330992716610371,0,2502
vg,frag,E,znf-msa,path,100,0.001,0.000191889002095835,0.0559373235460192,2065048,7084,0.00343042873579694,0,2152
vg,frag,E,znf-msa,path,100,0.01,0.000215679386195397,0.0486700152871806,2066586,9158,0.00443146329259949,0,614
vg,none,E,allele-msa-dag,nopath,100,0,-1.1492271166805e-05,-0.00349732461355529,2047463,6728,0.00328601786698954,0,19737
vg,none,E,allele-msa-dag,nopath,100,0.001,-4.94520729840347e-05,-0.0143586109142452,2048448,7055,0.00344407082825632,0,18752
vg,none,E,allele-msa-dag,nopath,100,0.01,-0.000365494998725108,-0.075127025405081,2055076,9998,0.00486502688951649,0,12124
vg,none,E,allele-msa-dag,path,100,0,0.000186359254117496,0.0562990052662376,2065151,6836,0.00331016957113548,0,2049
vg,none,E,allele-msa-dag,path,100,0.001,0.000188992122705684,0.0558920389461627,2065430,6984,0.00338137821180093,0,1770
vg,none,E,allele-msa-dag,path,100,0.01,0.000206062506320453,0.0518216110975907,2066703,8218,0.00397638170554743,0,497
vg,none,E,stacked,nopath,100,0,0.000130553405572755,0.0552806226956166,2067200,4882,0.00236164860681115,0,0
vg,none,E,stacked,nopath,100,0.001,0.000131458010835913,0.0554026503567788,2067200,4905,0.00237277476780186,0,0
vg,none,E,stacked,nopath,100,0.01,0.000139386812190614,0.0563433711380524,2067197,5114,0.00247388129916984,0,3
vg,none,E,stacked,path,100,0,0.000185262660422163,0.0558784869285819,2065176,6847,0.0033154559224008,0,2024
vg,none,E,stacked,path,100,0.001,0.000187166021363981,0.0556630669546436,2065439,6945,0.00336248129332311,0,1761
vg,none,E,stacked,path,100,0.01,0.000196349018254909,0.0524344230520739,2066677,7739,0.00374465869606136,0,523
vg,none,E,znf-loop,nopath,100,0,0.000131874988368437,0.0552462043496102,2041858,4874,0.00238704160622335,0,25342
vg,none,E,znf-loop,nopath,100,0.001,0.000103025558856747,0.0420563549160671,2042697,5004,0.00244970252563155,0,24503
vg,none,E,znf-loop,nopath,100,0.01,-0.00014897129223969,-0.0494587587100956,2048784,6171,0.00301203055080477,0,18416
vg,none,E,znf-loop,path,100,0,0.000186923626327067,0.0561988644635318,2065175,6869,0.00332611037805513,0,2025
vg,none,E,znf-loop,path,100,0.001,0.000187997863902716,0.0552504268639727,2065449,7028,0.00340264998070637,0,1751
vg,none,E,znf-loop,path,100,0.01,0.000200013741660651,0.0524714394516375,2066708,7878,0.00381185924668603,0,492
vg,none,E,znf-msa,nopath,100,0,0.00013024153359014,0.0551358075886378,2041745,4823,0.00236219508312742,0,25455
vg,none,E,znf-msa,nopath,100,0.001,0.000129378823997113,0.0527992007992008,2042529,5005,0.00245039360518259,0,24671
vg,none,E,znf-msa,nopath,100,0.01,0.000124037852055073,0.0373090481786134,2047762,6808,0.00332460510547612,0,19438
vg,none,E,znf-msa,path,100,0,0.000187708872792746,0.0570770136945958,2064953,6791,0.00328869470636862,0,2247
vg,none,E,znf-msa,path,100,0.001,0.000190517831601353,0.0559223990903923,2065266,7036,0.00340682507725397,0,1934
vg,none,E,znf-msa,path,100,0.01,0.000214109687605696,0.048582564778217,2066651,9108,0.00440713018308365,0,549
vg,fixedfrag,E,allele-msa,nopath,100,0,0,0,0,0,0,0,2067200
vg,fixedfrag,E,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2067200
vg,fixedfrag,E,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2067200
vg,fixedfrag,E,allele-msa,path,100,0,0,0,0,0,0,0,2067200
vg,fixedfrag,E,allele-msa,path,100,0.001,0,0,0,0,0,0,2067200
vg,fixedfrag,E,allele-msa,path,100,0.01,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,nopath,100,0,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,path,100,0,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,path,100,0.001,0,0,0,0,0,0,2067200
vg,frag,E,allele-msa,path,100,0.01,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,nopath,100,0,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,path,100,0,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,path,100,0.001,0,0,0,0,0,0,2067200
vg,none,E,allele-msa,path,100,0.01,0,0,0,0,0,0,2067200
ga,none,L10,allele-msa,nopath,100,0,-0.00180612890398896,-0.0457162981975252,2100800,82997,0.0395073305407464,0,0
ga,none,L10,allele-msa,nopath,100,0.001,-0.00180349389346439,-0.0456622553015402,2100800,82974,0.0394963823305407,0,0
ga,none,L10,allele-msa,nopath,100,0.01,-0.00177800735234448,-0.0451130604083531,2100768,82796,0.0394122530426968,0,32
ga,none,L10,allele-msa,path,100,0,-0.0018091703542936,-0.0457260684115545,2100800,83119,0.0395654036557502,0,0
ga,none,L10,allele-msa,path,100,0.001,-0.00181214356791222,-0.0457582750275851,2100800,83197,0.0396025323686215,0,0
ga,none,L10,allele-msa,path,100,0.01,-0.0018460867014113,-0.0462061873243816,2100756,83932,0.0399532358827013,0,44
ga,none,L10,allele-msa-dag,nopath,100,0,-0.00140398108434882,-0.040392816516023,2100800,73020,0.0347581873571973,0,0
ga,none,L10,allele-msa-dag,nopath,100,0.001,-0.00138332399198209,-0.0397891686276819,2100796,73037,0.0347663457089598,0,4
ga,none,L10,allele-msa-dag,nopath,100,0.01,-0.00121990446857561,-0.035195200555113,2100741,72814,0.0346611029155903,0,59
ga,none,L10,allele-msa-dag,path,100,0,-0.00140398108434882,-0.040392816516023,2100800,73020,0.0347581873571973,0,0
ga,none,L10,allele-msa-dag,path,100,0.001,-0.00138332399198209,-0.0397891686276819,2100796,73037,0.0347663457089598,0,4
ga,none,L10,allele-msa-dag,path,100,0.01,-0.00121990446857561,-0.035195200555113,2100741,72814,0.0346611029155903,0,59
ga,none,L10,stacked,nopath,100,0,0.00018055849738195,0.00582802936621341,2100800,65085,0.0309810548362529,0,0
ga,none,L10,stacked,nopath,100,0.001,0.000161571804088918,0.00522787201056571,2100800,64927,0.0309058453922315,0,0
ga,none,L10,stacked,nopath,100,0.01,2.30592440304868e-06,7.6004262516278e-05,2100799,63737,0.0303394089582107,0,1
ga,none,L10,stacked,path,100,0,0.00018055849738195,0.00582802936621341,2100800,65085,0.0309810548362529,0,0
ga,none,L10,stacked,path,100,0.001,0.000161571804088918,0.00522787201056571,2100800,64927,0.0309058453922315,0,0
ga,none,L10,stacked,path,100,0.01,2.30592440304868e-06,7.6004262516278e-05,2100799,63737,0.0303394089582107,0,1
ga,none,L10,znf-loop,nopath,100,0,0.00134540630369383,0.0539868885433778,2100800,52354,0.0249209824828637,0,0
ga,none,L10,znf-loop,nopath,100,0.001,0.00133249763799981,0.0534087161183294,2100800,52413,0.0249490670220868,0,0
ga,none,L10,znf-loop,nopath,100,0.01,0.0012109861275382,0.0478202487736842,2100798,53200,0.0253237103234104,0,2
ga,none,L10,znf-loop,path,100,0,0.00134540630369383,0.0539868885433778,2100800,52354,0.0249209824828637,0,0
ga,none,L10,znf-loop,path,100,0.001,0.00133249763799981,0.0534087161183294,2100800,52413,0.0249490670220868,0,0
ga,none,L10,znf-loop,path,100,0.01,0.0012109861275382,0.0478202487736842,2100798,53200,0.0253237103234104,0,2
ga,none,L10,znf-msa,nopath,100,0,7.59190309844234e-06,0.0178780773739742,2008719,853,0.000424648743801398,0,92081
ga,none,L10,znf-msa,nopath,100,0.001,4.95613357282463e-06,0.0107859105308776,2008702,923,0.000459500712400346,0,92098
ga,none,L10,znf-msa,nopath,100,0.01,-1.37920400061937e-05,-0.0136526173681617,2008489,2029,0.00101021215451018,0,92311
ga,none,L10,znf-msa,path,100,0,7.59190309844234e-06,0.0178780773739742,2008719,853,0.000424648743801398,0,92081
ga,none,L10,znf-msa,path,100,0.001,4.95613357282463e-06,0.0107859105308776,2008702,923,0.000459500712400346,0,92098
ga,none,L10,znf-msa,path,100,0.01,-1.37920400061937e-05,-0.0136526173681617,2008489,2029,0.00101021215451018,0,92311
vg,fixedfrag,L10,allele-msa-dag,nopath,100,0,-2.58265379914516e-05,-0.00353846153846154,2083903,15210,0.00729880421497546,0,16897
vg,fixedfrag,L10,allele-msa-dag,nopath,100,0.001,-5.96917556878414e-05,-0.0078407157709029,2084710,15871,0.00761304929702453,0,16090
vg,fixedfrag,L10,allele-msa-dag,nopath,100,0.01,-0.000308992459992603,-0.0316387419165197,2090051,20412,0.00976626886138185,0,10749
vg,fixedfrag,L10,allele-msa-dag,path,100,0,0.000145239908606245,0.0181424664050422,2100800,16818,0.00800552170601676,0,0
vg,fixedfrag,L10,allele-msa-dag,path,100,0.001,0.000147486671744097,0.0182290992528093,2100800,16997,0.00809072734196497,0,0
vg,fixedfrag,L10,allele-msa-dag,path,100,0.01,0.000169178408225438,0.0190558147016246,2100800,18651,0.008878046458492,0,0
vg,fixedfrag,L10,stacked,nopath,100,0,0.000101875476009139,0.0154471309996391,2100800,13855,0.00659510662604722,0,0
vg,fixedfrag,L10,stacked,nopath,100,0.001,0.000102203922315308,0.0154868724754761,2100800,13864,0.0065993907083016,0,0
vg,fixedfrag,L10,stacked,nopath,100,0.01,0.000105612198025608,0.0158478571428571,2100799,14000,0.00666413112344399,0,1
vg,fixedfrag,L10,stacked,path,100,0,0.000144164127951257,0.0179515144330508,2100800,16871,0.00803075019040366,0,0
vg,fixedfrag,L10,stacked,path,100,0.001,0.000145515993907083,0.0180941106836342,2100800,16895,0.00804217440974867,0,0
vg,fixedfrag,L10,stacked,path,100,0.01,0.000157697067783701,0.0193804843804844,2100800,17094,0.00813690022848439,0,0
vg,fixedfrag,L10,znf-loop,nopath,100,0,0.000120678881340303,0.0166166909911105,2075591,15074,0.0072625098104588,0,25209
vg,fixedfrag,L10,znf-loop,nopath,100,0.001,8.00360231935428e-05,0.0108962758982429,2076440,15252,0.00734526400955482,0,24360
vg,fixedfrag,L10,znf-loop,nopath,100,0.01,-0.000150880242799105,-0.0190741864983001,2082380,16472,0.00791017969822991,0,18420
vg,fixedfrag,L10,znf-loop,path,100,0,0.000146748857578066,0.0183768478779208,2100800,16776,0.00798552932216299,0,0
vg,fixedfrag,L10,znf-loop,path,100,0.001,0.000148162604722011,0.0185218684915204,2100800,16805,0.00799933358720487,0,0
vg,fixedfrag,L10,znf-loop,path,100,0.01,0.000160643564356436,0.0197680412371134,2100800,17072,0.00812642802741813,0,0
vg,fixedfrag,L10,znf-msa,nopath,100,0,0.000106299779835134,0.0156365182874965,2075263,14108,0.00679817449643732,0,25537
vg,fixedfrag,L10,znf-msa,nopath,100,0.001,0.000108046062274723,0.0154345283148696,2076059,14533,0.00700028274726296,0,24741
vg,fixedfrag,L10,znf-msa,nopath,100,0.01,0.0001172081447529,0.0137622701117003,2081340,17726,0.00851662871035006,0,19460
vg,fixedfrag,L10,znf-msa,path,100,0,0.00014698755259417,0.018414146836047,2100518,16767,0.00798231674282249,0,282
vg,fixedfrag,L10,znf-msa,path,100,0.001,0.00014928535077392,0.018371316421583,2100541,17069,0.00812600182524407,0,259
vg,fixedfrag,L10,znf-msa,path,100,0.01,0.000173449890085409,0.018373758257274,2100722,19831,0.00944008774126229,0,78
vg,frag,L10,allele-msa-dag,nopath,100,0,-2.58265379914516e-05,-0.00353846153846154,2083903,15210,0.00729880421497546,0,16897
vg,frag,L10,allele-msa-dag,nopath,100,0.001,-5.96917556878414e-05,-0.0078407157709029,2084710,15871,0.00761304929702453,0,16090
vg,frag,L10,allele-msa-dag,nopath,100,0.01,-0.000308992459992603,-0.0316387419165197,2090051,20412,0.00976626886138185,0,10749
vg,frag,L10,allele-msa-dag,path,100,0,0.000142748430253309,0.0179275882704967,2098587,16710,0.00796250048246749,0,2213
vg,frag,L10,allele-msa-dag,path,100,0.001,0.000143672752966243,0.0178453071369393,2098867,16898,0.00805101037845657,0,1933
vg,frag,L10,allele-msa-dag,path,100,0.01,0.000160857959907401,0.0181060078246423,2100238,18659,0.00888423121570032,0,562
vg,frag,L10,stacked,nopath,100,0,0.000101875476009139,0.0154471309996391,2100800,13855,0.00659510662604722,0,0
vg,frag,L10,stacked,nopath,100,0.001,0.000102203922315308,0.0154868724754761,2100800,13864,0.0065993907083016,0,0
vg,frag,L10,stacked,nopath,100,0.01,0.000105612198025608,0.0158478571428571,2100799,14000,0.00666413112344399,0,1
vg,frag,L10,stacked,path,100,0,0.000124537024462834,0.0167452588416197,2098653,15608,0.00743715135374929,0,2147
vg,frag,L10,stacked,path,100,0.001,0.000124282490871531,0.0166364795918367,2098928,15680,0.00747048016892433,0,1872
vg,frag,L10,stacked,path,100,0.01,0.000122915870121992,0.0158044569609404,2100217,16334,0.00777729158463149,0,583
vg,frag,L10,znf-loop,nopath,100,0,0.000120678881340303,0.0166166909911105,2075591,15074,0.0072625098104588,0,25209
vg,frag,L10,znf-loop,nopath,100,0.001,8.00360231935428e-05,0.0108962758982429,2076440,15252,0.00734526400955482,0,24360
vg,frag,L10,znf-loop,nopath,100,0.01,-0.000150880242799105,-0.0190741864983001,2082380,16472,0.00791017969822991,0,18420
vg,frag,L10,znf-loop,path,100,0,0.000143820822213105,0.0180100244644669,2098653,16759,0.007985598381438,0,2147
vg,frag,L10,znf-loop,path,100,0.001,0.000143163489570157,0.0177447738278021,2098929,16934,0.00806792416513374,0,1871
vg,frag,L10,znf-loop,path,100,0.01,0.000145259105238574,0.0168869699988929,2100247,18066,0.00860184540199319,0,553
vg,frag,L10,znf-msa,nopath,100,0,0.000106299779835134,0.0156365182874965,2075263,14108,0.00679817449643732,0,25537
vg,frag,L10,znf-msa,nopath,100,0.001,0.000108046062274723,0.0154345283148696,2076059,14533,0.00700028274726296,0,24741
vg,frag,L10,znf-msa,nopath,100,0.01,0.0001172081447529,0.0137622701117003,2081340,17726,0.00851662871035006,0,19460
vg,frag,L10,znf-msa,path,100,0,0.000146073520510535,0.0184166566518447,2098190,16642,0.0079315981870088,0,2610
vg,frag,L10,znf-msa,path,100,0.001,0.000146742282258499,0.0181675516224189,2098509,16950,0.00807716335741233,0,2291
vg,frag,L10,znf-msa,path,100,0.01,0.000167856355490544,0.0178626805168482,2100129,19735,0.00939704180076557,0,671
vg,none,L10,allele-msa-dag,nopath,100,0,-2.35519599520707e-05,-0.00328470084326061,2083903,14942,0.00717019938068135,0,16897
vg,none,L10,allele-msa-dag,nopath,100,0.001,-5.42425565186525e-05,-0.00723850979388042,2084710,15622,0.00749360822368579,0,16090
vg,none,L10,allele-msa-dag,nopath,100,0.01,-0.000290505567820038,-0.0299896275807567,2090046,20246,0.00968686813591663,0,10754
vg,none,L10,allele-msa-dag,path,100,0,0.000142185536831162,0.0178780254013899,2098807,16692,0.00795308954086774,0,1993
vg,none,L10,allele-msa-dag,path,100,0.001,0.000143563783338026,0.0178535458261745,2099067,16879,0.00804119163418795,0,1733
vg,none,L10,allele-msa-dag,path,100,0.01,0.000161673296719255,0.0181991638975239,2100285,18658,0.00888355627926686,0,515
vg,none,L10,stacked,nopath,100,0,0.000101875476009139,0.0154471309996391,2100800,13855,0.00659510662604722,0,0
vg,none,L10,stacked,nopath,100,0.001,0.000102232482863671,0.0154900829426614,2100800,13865,0.00659986671744097,0,0
vg,none,L10,stacked,nopath,100,0.01,0.000107306791368427,0.01607000285144,2100799,14028,0.00667745938569087,0,1
vg,none,L10,stacked,path,100,0,0.000123015804950935,0.0165644447295823,2098836,15587,0.00742649735377133,0,1964
vg,none,L10,stacked,path,100,0.001,0.000122777305349712,0.0164582668114184,2099085,15659,0.00745991705909956,0,1715
vg,none,L10,stacked,path,100,0.01,0.00012140866234784,0.015624387254902,2100262,16320,0.00777045911414862,0,538
vg,none,L10,znf-loop,nopath,100,0,0.000120678881340303,0.0166166909911105,2075591,15074,0.0072625098104588,0,25209
vg,none,L10,znf-loop,nopath,100,0.001,8.00360231935428e-05,0.0108962758982429,2076440,15252,0.00734526400955482,0,24360
vg,none,L10,znf-loop,nopath,100,0.01,-0.000154049841095133,-0.0194736842105263,2082378,16473,0.007910667515696,0,18422
vg,none,L10,znf-loop,path,100,0,0.000144213131265967,0.0180682903533906,2098838,16752,0.00798155931996657,0,1962
vg,none,L10,znf-loop,path,100,0.001,0.000143600185222944,0.0178108012290239,2099092,16924,0.00806253370504961,0,1708
vg,none,L10,znf-loop,path,100,0.01,0.000145370470444782,0.0168974486689911,2100289,18069,0.00860310176361444,0,511
vg,none,L10,znf-msa,nopath,100,0,0.000106299779835134,0.0156365182874965,2075263,14108,0.00679817449643732,0,25537
vg,none,L10,znf-msa,nopath,100,0.001,0.000107959359536506,0.0154263886021061,2076059,14529,0.00699835601974703,0,24741
vg,none,L10,znf-msa,nopath,100,0.01,0.000117169707976592,0.0137701863354037,2081340,17710,0.00850894135508855,0,19460
vg,none,L10,znf-msa,path,100,0,0.000145631368691829,0.0183786384411835,2098449,16628,0.00792394763942321,0,2351
vg,none,L10,znf-msa,path,100,0.001,0.000146311596481699,0.0181279886652105,2098740,16939,0.00807103309604811,0,2060
vg,none,L10,znf-msa,path,100,0.01,0.000167913219362801,0.0178774206630843,2100192,19726,0.00939247459279913,0,608
vg,fixedfrag,L10,allele-msa,nopath,100,0,0,0,0,0,0,0,2100800
vg,fixedfrag,L10,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2100800
vg,fixedfrag,L10,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2100800
vg,fixedfrag,L10,allele-msa,path,100,0,0,0,0,0,0,0,2100800
vg,fixedfrag,L10,allele-msa,path,100,0.001,0,0,0,0,0,0,2100800
vg,fixedfrag,L10,allele-msa,path,100,0.01,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,nopath,100,0,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,path,100,0,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,path,100,0.001,0,0,0,0,0,0,2100800
vg,frag,L10,allele-msa,path,100,0.01,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,nopath,100,0,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,nopath,100,0.001,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,nopath,100,0.01,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,path,100,0,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,path,100,0.001,0,0,0,0,0,0,2100800
vg,none,L10,allele-msa,path,100,0.01,0,0,0,0,0,0,2100800
ga,none,L11,allele-msa,nopath,100,0,-0.00154425944440213,-0.0455406634305207,2100800,71237,0.0339094630616908,0,0
ga,none,L11,allele-msa,nopath,100,0.001,-0.00154365919354056,-0.0455638968961544,2100800,71173,0.0338789984767708,0,0
ga,none,L11,allele-msa,nopath,100,0.01,-0.00150405171539782,-0.0445219568342516,2100778,70969,0.0337822463868148,2,19
ga,none,L11,allele-msa,path,100,0,-0.00154662646986862,-0.0455452541793409,2100800,71339,0.0339580159939071,0,0
ga,none,L11,allele-msa,path,100,0.001,-0.00155266501251904,-0.0456788967384607,2100800,71408,0.033990860624524,0,0
ga,none,L11,allele-msa,path,100,0.01,-0.00157214063858014,-0.04574384888241,2100770,72200,0.0343683506523798,2,27
ga,none,L11,allele-msa-dag,nopath,100,0,-0.00136929285372239,-0.042966548575056,2100800,66950,0.0318688118811881,0,0
ga,none,L11,allele-msa-dag,nopath,100,0.001,-0.00135260443117065,-0.0424276186458924,2100797,66974,0.0318802816264494,0,3
ga,none,L11,allele-msa-dag,nopath,100,0.01,-0.00117756365056607,-0.0368686972411172,2100729,67096,0.0319393886598414,2,69
ga,none,L11,allele-msa-dag,path,100,0,-0.00136929285372239,-0.042966548575056,2100800,66950,0.0318688118811881,0,0
ga,none,L11,allele-msa-dag,path,100,0.001,-0.00135260443117065,-0.0424276186458924,2100797,66974,0.0318802816264494,0,3
ga,none,L11,allele-msa-dag,path,100,0.01,-0.00117756365056607,-0.0368686972411172,2100729,67096,0.0319393886598414,2,69
ga,none,L11,stacked,nopath,100,0,4.8275114432597e-05,0.00162891680693864,2100800,62260,0.0296363290175171,0,0
