Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,PropReadsDiff,NumReadsNoMapRef,NumReadsNoMapGraph
vg,none,L13,stacked,path,100,0,8.05392633061104e-05,0.00926921186301819,2107171,18309,0.00868890090078119,0,2027
vg,none,L13,znf-loop,nopath,100,0,8.75264282787141e-05,0.01,2083942,18240,0.00875264282787141,0,25258
vg,none,L13,znf-loop,path,100,0,8.44358430913238e-05,0.00970861071701408,2107162,18326,0.00869700573567671,0,2036
vg,none,L13,znf-msa,nopath,100,0,8.43918511923475e-05,0.01,2083495,17583,0.00843918511923475,0,25705
vg,none,L13,znf-msa,path,100,0,8.6254853378141e-05,0.01,2106780,18172,0.00862548533781411,0,2418
vg,fixedfrag,L13,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L13,allele-msa,path,100,0,0,0,0,0,0,0,2109086
vg,frag,L13,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,frag,L13,allele-msa,path,100,0,0,0,0,0,0,0,2109194
vg,none,L13,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,none,L13,allele-msa,path,100,0,0,0,0,0,0,0,2109198
ga,none,L14,allele-msa,nopath,100,0,-0.00184892477301154,-0.0576296952528165,2097133,67282,0.0320828483458131,0,0
ga,none,L14,allele-msa,path,100,0,-0.00193839696242441,-0.0603673389417722,2097133,67339,0.0321100283100786,0,0
ga,none,L14,allele-msa-dag,nopath,100,0,-0.00186755048253973,-0.0626700442618491,2097133,62494,0.0297997313475111,0,0
ga,none,L14,allele-msa-dag,path,100,0,-0.00186755048253973,-0.0626700442618491,2097133,62494,0.0297997313475111,0,0
ga,none,L14,stacked,nopath,100,0,-0.0002099627260169,-0.00639990351157687,2097133,68801,0.0328071705514147,0,0
ga,none,L14,stacked,path,100,0,-0.0002099627260169,-0.00639990351157687,2097133,68801,0.0328071705514147,0,0
ga,none,L14,znf-loop,nopath,100,0,0.000924997355103372,0.0362960516100664,2097133,53445,0.0254847928099935,0,0
ga,none,L14,znf-loop,path,100,0,0.000924997355103372,0.0362960516100664,2097133,53445,0.0254847928099935,0,0
ga,none,L14,znf-msa,nopath,100,0,0,0,2008337,0,0,0,88796
ga,none,L14,znf-msa,path,100,0,0,0,2008337,0,0,0,88796
mg,none,L14,allele-msa,nopath,100,0,-0.000701752813864043,-0.00414315150502604,848122,143652,0.16937657553984,0,31968
mg,none,L14,allele-msa,path,100,0,-0.000717320554644458,-0.00423115615981084,848183,143795,0.169532989932597,0,31907
mg,none,L14,allele-msa-dag,nopath,100,0,-0.00119122838712903,-0.00627513617046747,880089,167070,0.189833073700501,0,1
mg,none,L14,allele-msa-dag,path,100,0,-0.00119122838712903,-0.00627513617046747,880089,167070,0.189833073700501,0,1
mg,none,L14,stacked,nopath,100,0,-0.000342292265563749,-0.00186983967376124,880090,161109,0.183059687077458,0,0
mg,none,L14,stacked,path,100,0,-0.000342292265563749,-0.00186983967376124,880090,161109,0.183059687077458,0,0
mg,none,L14,znf-loop,nopath,100,0,-0.000819368473678828,-0.00556933889403769,880090,129480,0.14712131713802,0,0
mg,none,L14,znf-loop,path,100,0,-0.000819368473678828,-0.00556933889403769,880090,129480,0.14712131713802,0,0
mg,none,L14,znf-msa,nopath,100,0,-0.000446358501270906,-0.00283347427553193,840739,132442,0.157530458322975,0,39351
mg,none,L14,znf-msa,path,100,0,-0.000446358501270906,-0.00283347427553193,840739,132442,0.157530458322975,0,39351
vg,fixedfrag,L14,allele-msa-dag,nopath,100,0,0.000263859437689738,0.0158055856987835,2097632,35018,0.0166940626382511,0,19968
vg,fixedfrag,L14,allele-msa-dag,path,100,0,0.000394834587897155,0.0249210087039466,2117469,33548,0.0158434432806336,0,0
vg,fixedfrag,L14,stacked,nopath,100,0,0.000386659425765017,0.0253369847753435,2117600,32316,0.015260672459388,0,0
vg,fixedfrag,L14,stacked,path,100,0,0.000392090746074677,0.0246992324626644,2117469,33614,0.0158746125681179,0,0
vg,fixedfrag,L14,znf-loop,nopath,100,0,0.000399280587574315,0.0249865406472453,2092263,33434,0.0159798266279144,0,25337
vg,fixedfrag,L14,znf-loop,path,100,0,0.000398570179775949,0.0251717967072298,2117469,33528,0.015833998042002,0,0
vg,fixedfrag,L14,znf-msa,nopath,100,0,0.0003856368739866,0.0253349244731966,2091968,31843,0.0152215521461131,0,25632
vg,fixedfrag,L14,znf-msa,path,100,0,0.000392722745129343,0.0248710738857314,2117117,33430,0.0157903412990402,0,352
vg,frag,L14,allele-msa-dag,nopath,100,0,0.000263859437689738,0.0158055856987835,2097632,35018,0.0166940626382511,0,19968
vg,frag,L14,allele-msa-dag,path,100,0,0.000414246607978619,0.0259961435775734,2115479,33710,0.0159349253762387,0,2109
vg,frag,L14,stacked,nopath,100,0,0.000386659425765017,0.0253369847753435,2117600,32316,0.015260672459388,0,0
vg,frag,L14,stacked,path,100,0,0.000413751473058104,0.026074354314993,2115497,33569,0.0158681387872448,0,2091
vg,frag,L14,znf-loop,nopath,100,0,0.000399280587574315,0.0249865406472453,2092263,33434,0.0159798266279144,0,25337
vg,frag,L14,znf-loop,path,100,0,0.000414527488391595,0.0260587780815405,2115493,33652,0.0159074031443262,0,2095
vg,frag,L14,znf-msa,nopath,100,0,0.0003856368739866,0.0253349244731966,2091968,31843,0.0152215521461131,0,25632
vg,frag,L14,znf-msa,path,100,0,0.000416920028937675,0.0263143129998806,2114890,33508,0.0158438500347536,0,2698
vg,none,L14,allele-msa-dag,nopath,100,0,0.000268011738951351,0.0161949069539667,2097632,34714,0.0165491373129319,0,19968
vg,none,L14,allele-msa-dag,path,100,0,0.00041414247881431,0.0260061735723614,2115697,33692,0.0159247756176806,0,1899
vg,none,L14,stacked,nopath,100,0,0.000386645258783529,0.025336056442629,2117600,32316,0.015260672459388,0,0
vg,none,L14,stacked,path,100,0,0.000412624514055466,0.0260076861202967,2115725,33567,0.0158654834631155,0,1871
vg,none,L14,znf-loop,nopath,100,0,0.000399266249032746,0.0249856433570617,2092263,33434,0.0159798266279144,0,25337
vg,none,L14,znf-loop,path,100,0,0.000413642082735034,0.0260035655920368,2115718,33655,0.0159071294000429,0,1878
vg,none,L14,znf-msa,nopath,100,0,0.000385622533423073,0.0253339823509091,2091968,31843,0.0152215521461131,0,25632
vg,none,L14,znf-msa,path,100,0,0.000415559832399409,0.0262378365470718,2115267,33502,0.0158381896942561,0,2329
vg,fixedfrag,L14,allele-msa,nopath,100,0,0,0,0,0,0,0,2117600
vg,fixedfrag,L14,allele-msa,path,100,0,0,0,0,0,0,0,2117469
vg,frag,L14,allele-msa,nopath,100,0,0,0,0,0,0,0,2117600
vg,frag,L14,allele-msa,path,100,0,0,0,0,0,0,0,2117588
vg,none,L14,allele-msa,nopath,100,0,0,0,0,0,0,0,2117600
vg,none,L14,allele-msa,path,100,0,0,0,0,0,0,0,2117596
ga,none,L15,allele-msa,nopath,100,0,-0.00135719984118612,-0.0517135189353682,2072237,54385,0.0262445849581877,0,0
ga,none,L15,allele-msa,path,100,0,-0.00135789521492957,-0.0517400148294567,2072237,54385,0.0262445849581877,0,0
ga,none,L15,allele-msa-dag,nopath,100,0,-0.00138081059849814,-0.0559647710100141,2072237,51128,0.0246728535394359,0,0
ga,none,L15,allele-msa-dag,path,100,0,-0.00138081059849814,-0.0559647710100141,2072237,51128,0.0246728535394359,0,0
ga,none,L15,stacked,nopath,100,0,-5.7280392928029e-05,-0.00212881648552674,2072237,55758,0.0269071539597063,0,0
ga,none,L15,stacked,path,100,0,-5.7280392928029e-05,-0.00212881648552674,2072237,55758,0.0269071539597063,0,0
ga,none,L15,znf-loop,nopath,100,0,0.000528391877280446,0.0267564254477922,2072237,40923,0.0197482237794229,0,0
ga,none,L15,znf-loop,path,100,0,0.000528391877280446,0.0267564254477922,2072237,40923,0.0197482237794229,0,0
ga,none,L15,znf-msa,nopath,100,0,0.000160478089553606,0.0852319888389315,2008138,3781,0.00188283872921084,0,64099
ga,none,L15,znf-msa,path,100,0,0.000160478089553606,0.0852319888389315,2008138,3781,0.00188283872921084,0,64099
mg,none,L15,allele-msa,nopath,100,0,-0.00090426895479805,-0.0080673096810958,845406,94762,0.112090522186973,0,31759
mg,none,L15,allele-msa,path,100,0,-0.000904373165082812,-0.00806815423741334,845406,94763,0.112091705050591,0,31759
mg,none,L15,allele-msa-dag,nopath,100,0,-0.0014506601380584,-0.0104292131792476,877165,122010,0.139095837157205,0,0
mg,none,L15,allele-msa-dag,path,100,0,-0.0014506601380584,-0.0104292131792476,877165,122010,0.139095837157205,0,0
mg,none,L15,stacked,nopath,100,0,-0.000742870953583419,-0.00555885755233659,877165,117222,0.133637343031243,0,0
mg,none,L15,stacked,path,100,0,-0.000742870953583419,-0.00555885755233659,877165,117222,0.133637343031243,0,0
mg,none,L15,znf-loop,nopath,100,0,-0.00115711593599836,-0.0109189465983906,877165,92956,0.105973220545735,0,0
mg,none,L15,znf-loop,path,100,0,-0.00115711593599836,-0.0109189465983906,877165,92956,0.105973220545735,0,0
mg,none,L15,znf-msa,nopath,100,0,-0.000810635329903399,-0.00754371834848183,841610,90438,0.107458323926759,0,35555
mg,none,L15,znf-msa,path,100,0,-0.000810635329903399,-0.00754371834848183,841610,90438,0.107458323926759,0,35555
vg,fixedfrag,L15,allele-msa-dag,nopath,100,0,0.000549387445320863,0.0371429033614805,2089691,30909,0.0147911820455752,0,19509
vg,fixedfrag,L15,allele-msa-dag,path,100,0,0.000718152671451696,0.0456629484473922,2109078,33170,0.0157272514340389,0,0
vg,fixedfrag,L15,stacked,nopath,100,0,0.000510008534041343,0.0376490970180596,2109200,28572,0.0135463682912953,0,0
vg,fixedfrag,L15,stacked,path,100,0,0.000715018600544883,0.045211512516864,2109078,33355,0.0158149674881631,0,0
vg,fixedfrag,L15,znf-loop,nopath,100,0,0.000732191695375551,0.0460940614994261,2084140,33106,0.0158847294327636,0,25060
vg,fixedfrag,L15,znf-loop,path,100,0,0.000720793635892082,0.0459889278799613,2109078,33056,0.0156731993790652,0,0
vg,fixedfrag,L15,znf-msa,nopath,100,0,0.000518617123377072,0.0380113956105796,2083888,28432,0.013643727493992,0,25312
vg,fixedfrag,L15,znf-msa,path,100,0,0.000717322708437858,0.0457148901447611,2108758,33089,0.0156912267789855,0,320
vg,frag,L15,allele-msa-dag,nopath,100,0,0.000549387445320863,0.0371429033614805,2089691,30909,0.0147911820455752,0,19509
vg,frag,L15,allele-msa-dag,path,100,0,0.000733297296425085,0.0463947273600769,2107099,33304,0.0158056171067425,0,2095
vg,frag,L15,stacked,nopath,100,0,0.000510008534041343,0.0376490970180596,2109200,28572,0.0135463682912953,0,0
vg,frag,L15,stacked,path,100,0,0.000626197719172524,0.0409407676316361,2107130,32229,0.0152952119707849,0,2064
vg,frag,L15,znf-loop,nopath,100,0,0.000732191695375551,0.0460940614994261,2084140,33106,0.0158847294327636,0,25060
vg,frag,L15,znf-loop,path,100,0,0.000737084540744123,0.0466671674529011,2107126,33281,0.0157944992373498,0,2068
vg,frag,L15,znf-msa,nopath,100,0,0.000518617123377072,0.0380113956105796,2083888,28432,0.013643727493992,0,25312
vg,frag,L15,znf-msa,path,100,0,0.000737318854339141,0.0468729818631741,2106592,33137,0.0157301461317616,0,2602
vg,none,L15,allele-msa-dag,nopath,100,0,0.000552804218422724,0.0378738402019606,2089691,30501,0.014595937868326,0,19509
vg,none,L15,allele-msa-dag,path,100,0,0.00073485628597596,0.0465175728446981,2107310,33290,0.0157973909866133,0,1886
vg,none,L15,stacked,nopath,100,0,0.000509249952588659,0.0376299747757848,2109200,28544,0.0135330931158733,0,0
vg,none,L15,stacked,path,100,0,0.000627665632206816,0.0410403350915296,2107380,32230,0.0152938720116922,0,1816
vg,none,L15,znf-loop,nopath,100,0,0.000732158108380435,0.0460891627401232,2084140,33108,0.0158856890611955,0,25060
vg,none,L15,znf-loop,path,100,0,0.000734601373195776,0.0464785180292431,2107347,33307,0.0158051806370759,0,1849
vg,none,L15,znf-msa,nopath,100,0,0.000518602727209908,0.0380103404614519,2083888,28432,0.013643727493992,0,25312
vg,none,L15,znf-msa,path,100,0,0.000736050788178345,0.0468101418653788,2106947,33130,0.0157241734129999,0,2249
vg,fixedfrag,L15,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L15,allele-msa,path,100,0,0,0,0,0,0,0,2109078
vg,frag,L15,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,frag,L15,allele-msa,path,100,0,0,0,0,0,0,0,2109194
vg,none,L15,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,none,L15,allele-msa,path,100,0,0,0,0,0,0,0,2109196
ga,none,L16,allele-msa,nopath,100,0,-0.00183072771101254,-0.0672549835384209,2086831,56805,0.0272206997116681,0,0
ga,none,L16,allele-msa,path,100,0,-0.00182822560557132,-0.0671630643200423,2086831,56805,0.0272206997116681,0,0
ga,none,L16,allele-msa-dag,nopath,100,0,-0.00183108191377261,-0.0687073361718961,2086831,55615,0.0266504570806165,0,0
ga,none,L16,allele-msa-dag,path,100,0,-0.00183108191377261,-0.0687073361718961,2086831,55615,0.0266504570806165,0,0
ga,none,L16,stacked,nopath,100,0,-0.000182284581118452,-0.00695856866608129,2086831,54666,0.0261957005622401,0,0
ga,none,L16,stacked,path,100,0,-0.000182284581118452,-0.00695856866608129,2086831,54666,0.0261957005622401,0,0
ga,none,L16,znf-loop,nopath,100,0,0.000802175322055308,0.0376392204496908,2086831,44475,0.0213122193411925,0,0
ga,none,L16,znf-loop,path,100,0,0.000802175322055308,0.0376392204496908,2086831,44475,0.0213122193411925,0,0
ga,none,L16,znf-msa,nopath,100,0,0,0,2008892,0,0,0,77939
ga,none,L16,znf-msa,path,100,0,0,0,2008892,0,0,0,77939
mg,none,L16,allele-msa,nopath,100,0,-0.00109931587927281,-0.00925645100564748,849850,100930,0.118762134494323,0,26777
mg,none,L16,allele-msa,path,100,0,-0.00111858997891487,-0.00938985826460566,849888,101245,0.11912746150081,0,26739
mg,none,L16,allele-msa-dag,nopath,100,0,-0.00151786255727921,-0.0106765678659691,876627,124628,0.142167649410753,0,0
mg,none,L16,allele-msa-dag,path,100,0,-0.00151786255727921,-0.0106765678659691,876627,124628,0.142167649410753,0,0
mg,none,L16,stacked,nopath,100,0,-0.000729604267265325,-0.00530604612576738,876627,120540,0.137504320537697,0,0
mg,none,L16,stacked,path,100,0,-0.000729604267265325,-0.00530604612576738,876627,120540,0.137504320537697,0,0
mg,none,L16,znf-loop,nopath,100,0,-0.00108511316671743,-0.0103038323638688,876627,92319,0.10531160915646,0,0
mg,none,L16,znf-loop,path,100,0,-0.00108511316671743,-0.0103038323638688,876627,92319,0.10531160915646,0,0
mg,none,L16,znf-msa,nopath,100,0,-0.00081666502416847,-0.00757996363235618,842213,90740,0.107739966018098,0,34414
mg,none,L16,znf-msa,path,100,0,-0.00081666502416847,-0.00757996363235618,842213,90740,0.107739966018098,0,34414
vg,fixedfrag,L16,allele-msa-dag,nopath,100,0,0.000249532637818,0.0143794472943902,2089386,36258,0.017353423445931,0,19814
vg,fixedfrag,L16,allele-msa-dag,path,100,0,0.000376338834863995,0.0231708313872022,2109110,34256,0.0162419219481203,0,0
vg,fixedfrag,L16,stacked,nopath,100,0,0.000379091598710412,0.0237560164002615,2109200,33658,0.0159577090840129,0,0
vg,fixedfrag,L16,stacked,path,100,0,0.000373470326346184,0.0230217740756978,2109110,34215,0.0162224824689087,0,0
vg,fixedfrag,L16,znf-loop,nopath,100,0,0.000387033806077148,0.0236007724719101,2084004,34176,0.0163992007692884,0,25196
vg,fixedfrag,L16,znf-loop,path,100,0,0.000379942250522732,0.0234646130420778,2109110,34151,0.016192137915993,0,0
vg,fixedfrag,L16,znf-msa,nopath,100,0,0.00038043483477488,0.0237588418654838,2083642,33364,0.016012347610578,0,25558
vg,fixedfrag,L16,znf-msa,path,100,0,0.000375165553963835,0.023153643546971,2108829,34170,0.0162033052466558,0,281
vg,frag,L16,allele-msa-dag,nopath,100,0,0.000249532637818,0.0143794472943902,2089386,36258,0.017353423445931,0,19814
vg,frag,L16,allele-msa-dag,path,100,0,0.000413059615070641,0.0251978922377602,2106984,34539,0.0163926256677792,0,2208
vg,frag,L16,stacked,nopath,100,0,0.000379091598710412,0.0237560164002615,2109200,33658,0.0159577090840129,0,0
vg,frag,L16,stacked,path,100,0,0.000413220081090175,0.0252433968281581,2107037,34491,0.0163694325253899,0,2155
vg,frag,L16,znf-loop,nopath,100,0,0.000387033806077148,0.0236007724719101,2084004,34176,0.0163992007692884,0,25196
vg,frag,L16,znf-loop,path,100,0,0.000414256085580177,0.025286074335873,2107030,34519,0.0163827757554472,0,2162
vg,frag,L16,znf-msa,nopath,100,0,0.00038043483477488,0.0237588418654838,2083642,33364,0.016012347610578,0,25558
vg,frag,L16,znf-msa,path,100,0,0.000416224999418495,0.0255045231100381,2106601,34379,0.0163196542677042,0,2591
vg,none,L16,allele-msa-dag,nopath,100,0,0.00025280154073972,0.0147106333203364,2089386,35906,0.0171849529000386,0,19814
vg,none,L16,allele-msa-dag,path,100,0,0.000413257497561913,0.0252130986160171,2107185,34538,0.0163905874424884,0,2012
vg,none,L16,stacked,nopath,100,0,0.000379091598710412,0.0237496658448926,2109200,33667,0.0159619761046842,0,0
vg,none,L16,stacked,path,100,0,0.000412529891321112,0.0251887803888615,2107217,34511,0.0163775254280883,0,1980
vg,none,L16,znf-loop,nopath,100,0,0.000386981023069054,0.0235968633876584,2084004,34177,0.0163996806148165,0,25196
vg,none,L16,znf-loop,path,100,0,0.000413868149317322,0.0252609778704669,2107217,34524,0.0163836947025389,0,1980
vg,none,L16,znf-msa,nopath,100,0,0.000380406039041256,0.0237570435199616,2083642,33364,0.016012347610578,0,25558
vg,none,L16,znf-msa,path,100,0,0.000415120919512297,0.0254429090909091,2106856,34375,0.0163157804804885,0,2341
vg,fixedfrag,L16,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L16,allele-msa,path,100,0,0,0,0,0,0,0,2109110
vg,frag,L16,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,frag,L16,allele-msa,path,100,0,0,0,0,0,0,0,2109192
vg,none,L16,allele-msa,nopath,100,0,0,0,0,0,0,0,2109200
vg,none,L16,allele-msa,path,100,0,0,0,0,0,0,0,2109197
ga,none,L17,allele-msa,nopath,100,0,-0.0023654847632576,-0.0662749140185548,2104925,75129,0.0356920080287896,0,0
ga,none,L17,allele-msa,path,100,0,-0.00236002889105313,-0.0661220542466957,2104925,75129,0.0356920080287896,0,0
ga,none,L17,allele-msa-dag,nopath,100,0,-0.00228977266453674,-0.0680512767331206,2104925,70826,0.033647754670594,0,0
ga,none,L17,allele-msa-dag,path,100,0,-0.00228977266453674,-0.0680512767331206,2104925,70826,0.033647754670594,0,0
ga,none,L17,stacked,nopath,100,0,-0.000310382620378398,-0.00890110406408807,2104925,73399,0.034870126013991,0,0
ga,none,L17,stacked,path,100,0,-0.000310382620378398,-0.00890110406408807,2104925,73399,0.034870126013991,0,0
ga,none,L17,znf-loop,nopath,100,0,0.000856491951162155,0.0316101153750395,2104925,57034,0.0270955022150433,0,0
ga,none,L17,znf-loop,path,100,0,0.000856491951162155,0.0316101153750395,2104925,57034,0.0270955022150433,0,0
ga,none,L17,znf-msa,nopath,100,0,0,0,2008194,0,0,0,96731
ga,none,L17,znf-msa,path,100,0,0,0,2008194,0,0,0,96731
mg,none,L17,allele-msa,nopath,100,0,-0.000669581993569132,-0.00410377795134369,847475,138276,0.163162335172129,0,36339
mg,none,L17,allele-msa,path,100,0,-0.000687879520858603,-0.00420748340069284,847516,138560,0.163489538840565,0,36298
mg,none,L17,allele-msa-dag,nopath,100,0,-0.0011578290228487,-0.00613727989156511,883814,166736,0.188655079009837,0,0
mg,none,L17,allele-msa-dag,path,100,0,-0.0011578290228487,-0.00613727989156511,883814,166736,0.188655079009837,0,0
mg,none,L17,stacked,nopath,100,0,-0.000225545985920114,-0.00126030992362551,883814,158168,0.17896073155664,0,0
mg,none,L17,stacked,path,100,0,-0.000225545985920114,-0.00126030992362551,883814,158168,0.17896073155664,0,0
mg,none,L17,znf-loop,nopath,100,0,-0.00045564089276703,-0.00391242312662126,883814,102929,0.116460024394273,0,0
mg,none,L17,znf-loop,path,100,0,-0.00045564089276703,-0.00391242312662126,883814,102929,0.116460024394273,0,0
mg,none,L17,znf-msa,nopath,100,0,-0.0004028072011225,-0.00265780190810947,840980,127456,0.151556517396371,0,42834
mg,none,L17,znf-msa,path,100,0,-0.0004028072011225,-0.00265780190810947,840980,127456,0.151556517396371,0,42834
vg,fixedfrag,L17,allele-msa-dag,nopath,100,0,0.000414219587523125,0.020917701788883,2105912,41702,0.0198023469166803,0,20088
vg,fixedfrag,L17,allele-msa-dag,path,100,0,0.000556781464075027,0.029261804697157,2125861,40450,0.0190275845880798,0,0
vg,fixedfrag,L17,stacked,nopath,100,0,0.000540343367826905,0.0293825613218406,2126000,39097,0.0183899341486359,0,0
vg,fixedfrag,L17,stacked,path,100,0,0.00055429776452929,0.0290451072220853,2125861,40570,0.0190840323050284,0,0
vg,fixedfrag,L17,znf-loop,nopath,100,0,0.000549927840861493,0.0291850860130851,2100912,39587,0.0188427692354558,0,25088
vg,fixedfrag,L17,znf-loop,path,100,0,0.000563508150344731,0.0297130242825607,2125861,40317,0.0189650217017952,0,0
vg,fixedfrag,L17,znf-msa,nopath,100,0,0.000543226735383016,0.0294289104416013,2100228,38768,0.0184589482665692,0,25772
vg,fixedfrag,L17,znf-msa,path,100,0,0.000556396134965688,0.0293332837264677,2125518,40317,0.0189680821333905,0,343
vg,frag,L17,allele-msa-dag,nopath,100,0,0.000414219587523125,0.020917701788883,2105912,41702,0.0198023469166803,0,20088
vg,frag,L17,allele-msa-dag,path,100,0,0.000595220101621222,0.0313138794619634,2123769,40369,0.019008187801969,0,2209
vg,frag,L17,stacked,nopath,100,0,0.000540343367826905,0.0293825613218406,2126000,39097,0.0183899341486359,0,0
vg,frag,L17,stacked,path,100,0,0.000596408290877586,0.0314724444665308,2123780,40246,0.0189501737468099,0,2198
vg,frag,L17,znf-loop,nopath,100,0,0.000549927840861493,0.0291850860130851,2100912,39587,0.0188427692354558,0,25088
vg,frag,L17,znf-loop,path,100,0,0.000597250637429282,0.0314838165210485,2123765,40288,0.0189700837898732,0,2213
vg,frag,L17,znf-msa,nopath,100,0,0.000543226735383016,0.0294289104416013,2100228,38768,0.0184589482665692,0,25772
vg,frag,L17,znf-msa,path,100,0,0.000598053100095937,0.0316555317345565,2123273,40114,0.0188925305412917,0,2705
vg,none,L17,allele-msa-dag,nopath,100,0,0.000418080147698479,0.0213032011420552,2105912,41329,0.0196252265051911,0,20088
vg,none,L17,allele-msa-dag,path,100,0,0.000594257567639589,0.0313074213711678,2123978,40316,0.0189813642137536,0,2004
vg,none,L17,stacked,nopath,100,0,0.000540743179680151,0.0293967831845961,2126000,39107,0.0183946378174976,0,0
vg,none,L17,stacked,path,100,0,0.000591868000248587,0.0312408051689861,2124004,40240,0.0189453503854042,0,1978
vg,none,L17,znf-loop,nopath,100,0,0.000549961159724919,0.0291875915727783,2100912,39586,0.0188422932516926,0,25088
vg,none,L17,znf-loop,path,100,0,0.00059354053210407,0.0312937818046419,2123983,40285,0.0189667243099403,0,1999
vg,none,L17,znf-msa,nopath,100,0,0.000543260065097694,0.0294307160544779,2100228,38768,0.0184589482665692,0,25772
vg,none,L17,znf-msa,path,100,0,0.000595328520362202,0.0315298284118117,2123567,40096,0.0188814386360308,0,2415
vg,fixedfrag,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,2126000
vg,fixedfrag,L17,allele-msa,path,100,0,0,0,0,0,0,0,2125861
vg,frag,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,2126000
vg,frag,L17,allele-msa,path,100,0,0,0,0,0,0,0,2125978
vg,none,L17,allele-msa,nopath,100,0,0,0,0,0,0,0,2126000
vg,none,L17,allele-msa,path,100,0,0,0,0,0,0,0,2125982
ga,none,L18,allele-msa,nopath,100,0,-0.00179485977194207,-0.0495317253784599,2103676,76230,0.03623656874918,0,0
ga,none,L18,allele-msa,path,100,0,-0.00188416473031018,-0.0519669099576521,2103676,76273,0.0362570091592051,0,0
ga,none,L18,allele-msa-dag,nopath,100,0,-0.00174490496901614,-0.0513566240727527,2103676,71475,0.0339762396871001,0,0
ga,none,L18,allele-msa-dag,path,100,0,-0.00174490496901614,-0.0513566240727527,2103676,71475,0.0339762396871001,0,0
ga,none,L18,stacked,nopath,100,0,0.000219190359209308,0.00615735038257642,2103676,74887,0.0355981624546746,0,0
ga,none,L18,stacked,path,100,0,0.000219190359209308,0.00615735038257642,2103676,74887,0.0355981624546746,0,0
ga,none,L18,znf-loop,nopath,100,0,0.00127316904789521,0.042132061821614,2103676,63570,0.0302185317510871,0,0
ga,none,L18,znf-loop,path,100,0,0.00127316904789521,0.042132061821614,2103676,63570,0.0302185317510871,0,0
ga,none,L18,znf-msa,nopath,100,0,0,0,2008872,0,0,0,94804
ga,none,L18,znf-msa,path,100,0,0,0,2008872,0,0,0,94804
mg,none,L18,allele-msa,nopath,100,0,-0.0010570362993518,-0.00857313151782215,848500,104617,0.123296405421332,0,26061
mg,none,L18,allele-msa,path,100,0,-0.00107485864321051,-0.00870608415104425,848562,104764,0.123460631044049,0,25999
mg,none,L18,allele-msa-dag,nopath,100,0,-0.00148753737598035,-0.0102733031674208,874559,126633,0.144796405960032,0,2
mg,none,L18,allele-msa-dag,path,100,0,-0.00148753737598035,-0.0102733031674208,874559,126633,0.144796405960032,0,2
mg,none,L18,stacked,nopath,100,0,-0.000665549915900663,-0.00460774364130048,874561,126323,0.144441611276972,0,0
mg,none,L18,stacked,path,100,0,-0.000665549915900663,-0.00460774364130048,874561,126323,0.144441611276972,0,0
mg,none,L18,znf-loop,nopath,100,0,-0.00101135415368396,-0.00957075506405817,874561,92416,0.105671302516348,0,0
mg,none,L18,znf-loop,path,100,0,-0.00101135415368396,-0.00957075506405817,874561,92416,0.105671302516348,0,0
mg,none,L18,znf-msa,nopath,100,0,-0.000806277228711666,-0.00727940592358808,841024,93153,0.110761405144205,0,33537
mg,none,L18,znf-msa,path,100,0,-0.000806277228711666,-0.00727940592358808,841024,93153,0.110761405144205,0,33537
vg,fixedfrag,L18,allele-msa-dag,nopath,100,0,0.000347840990258652,0.0152492287027515,2088828,47647,0.022810398941416,0,20372
vg,fixedfrag,L18,allele-msa-dag,path,100,0,0.000467923211434077,0.0203909252448448,2109064,48398,0.0229476203661909,0,0
vg,fixedfrag,L18,stacked,nopath,100,0,0.000459818888678172,0.0209965144725163,2109200,46191,0.0218997724255642,0,0
vg,fixedfrag,L18,stacked,path,100,0,0.000464490409015563,0.0202338070059484,2109064,48416,0.0229561549578391,0,0
vg,fixedfrag,L18,znf-loop,nopath,100,0,0.000474606785567079,0.0207890201353567,2084041,47578,0.022829685212527,0,25159
vg,fixedfrag,L18,znf-loop,path,100,0,0.000471545671444774,0.0205632288479034,2109064,48364,0.0229314994708553,0,0
vg,fixedfrag,L18,znf-msa,nopath,100,0,0.000457145298070522,0.0210211873758552,2083517,45310,0.0217468827948128,0,25683
vg,fixedfrag,L18,znf-msa,path,100,0,0.000463486089916434,0.0202494457911202,2108758,48267,0.0228888284004139,0,306
vg,frag,L18,allele-msa-dag,nopath,100,0,0.000347840990258652,0.0152492287027515,2088828,47647,0.022810398941416,0,20372
vg,frag,L18,allele-msa-dag,path,100,0,0.000490147128618889,0.0212922911984826,2107000,48503,0.0230199335548173,0,2188
